candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks,party_eci
Baraiya Bhikhabhai Ravajibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4268,PALITANA,BJP,0,12th Pass,3037116,28000,3009116,102,GEN,Bhavnagar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Baraiya Mahendrasinh Kacharsinh,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5411,PRANTIJ,INC,1,Graduate Professional,13043498,2016500,11026998,33,GEN,Sabarkantha,North Gujarat,true,true,false,Male,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=5411&id2=1567,13043498,11275561,1767937,16%,NA,Indian National Congress
Baraiya Rameshbhai Parsottambhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3910,KARANJ,IND,0,5th Pass,566762,0,566762,162,GEN,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Baraiya Sureshbhai Nathabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4034,TALAJA,IND,0,12th Pass,503219,0,503219,100,GEN,Bhavnagar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Baraiya Vijaybhai Ravjibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4019,MAHUVA,INC,0,10th Pass,10147939,3761000,6386939,99,GEN,Bhavnagar,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Baranda Punamchand Chhanabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4420,BHILODA (ST),BJP,0,Graduate Professional,22881733,2387214,20494519,30,ST,Arvalli,North Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Baria Babubhai Bhimabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4725,UNA,IND,1,10th Pass,205500,0,205500,93,GEN,Gir Somnath,Saurashtra,false,true,true,Male,NA,NA,NA,NA,NA,NA,Independent
Baria Udesinh Mohanbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5143,HALOL,INC,1,Graduate Professional,22123155,0,22123155,128,GEN,Panchmahal,Central Gujarat,true,true,true,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Bariya Manilal Hirabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5176,DEVGADHBARIA,IND,0,Graduate Professional,1725000,207319,1517681,134,GEN,Dahod,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bariya Narsing Dipsinh,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5175,DEVGADHBARIA,All India Hindustan Congress Party,0,5th Pass,201600,0,201600,134,GEN,Dahod,Central Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,All India Hindustan Congress Party
Bariya Ramabhai Kohyabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5066,SANTRAMPUR (ST),BSP,0,Literate,305500,0,305500,123,ST,Mahisagar,Central Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Barot Rajendrabhai Keshabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5556,DASKROI,SHS,0,Graduate Professional,10247001,2950000,7297001,57,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Shivsena
Barsing Sachin Suresh,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4611,SURAT WEST,Bharatiya Bahujan Congress,0,8th Pass,475000,0,475000,167,GEN,Surat,South Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Bahujan Congress
Bavaliya Kunvarjibhai Mohanbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3683,JASDAN,INC,2,Graduate Professional,17373091,0,17373091,72,GEN,Rajkot,Saurashtra,true,true,true,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Bavaliya Punambhai Dhanjibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4527,BOTAD,IND,0,Literate,622000,0,622000,107,GEN,Botad,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bavarva Narendra Chunilal,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3669,TANKARA,All India Hindustan Congress Party,0,10th Pass,400000,0,400000,66,GEN,Morbi,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,All India Hindustan Congress Party
Belam Sanjaybhai Batukbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4849,DHANDHUKA,IND,0,5th Pass,110000,0,110000,59,GEN,Ahmedabad,Central Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Belim Babubhai Lalakhamiya,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5537,CHANASMA,IND,0,Literate,191000,0,191000,17,GEN,Patan,North Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bhabhor Babubhai Malabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5160,DAHOD (ST),IND,0,8th Pass,620000,0,620000,132,ST,Dahod,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bhabhor Babubhai Soniyabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5157,LIMKHEDA (ST),IND,2,12th Pass,100000,0,100000,131,ST,Dahod,Central Gujarat,false,true,true,Male,NA,NA,NA,NA,NA,NA,Independent
Bhabhor Shaileshbhai Sumanbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5155,LIMKHEDA (ST),BJP,0,Post Graduate,1970571,0,1970571,131,ST,Dahod,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Bhadani Hasmukhbhai Kanubhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3906,KARANJ,Rashtra Mangal Mission Party,0,Literate,2260000,1000000,1260000,162,GEN,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Rashtra Mangal Mission Party
Bhadarka Hasan Kasam,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4723,SOMNATH,IND,1,10th Pass,1487177,0,1487177,90,GEN,Gir Somnath,Saurashtra,false,true,true,Male,NA,NA,NA,NA,NA,NA,Independent
Bhadrecha Pintubhai Ramji,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4693,PORBANDAR,IND,0,5th Pass,725000,267117,457883,83,GEN,Porbandar,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bhadrikkumar Hirabhai Solanki,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5492,KHAMBHAT,BSP,0,10th Pass,107000,0,107000,108,GEN,Anand,Central Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Bhagat Anilkumar Chhitubhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4095,ANKLESHWAR,INC,1,Graduate,127509192,2141000,125368192,154,GEN,Bharuch,Central Gujarat,true,true,true,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Bhagat Urmilaben Mukeshbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4571,MANGROL (ST),IND,0,Graduate Professional,3582000,2899500,682500,156,ST,Surat,South Gujarat,false,true,false,Female,NA,NA,NA,NA,NA,NA,Independent
Bhaghavanjibhai Lakhabhai Kargatiya,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3749,MANGROL,BJP,0,10th Pass,12185796,500000,11685796,89,GEN,Junagarh,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Bhagvanjibhai Hemraj Thobhani,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3731,DWARKA,IND,0,8th Pass,1035000,556523,478477,82,GEN,Devbhumi Dwarka,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bhailalbhai Kalubhai Pandav,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5713,MATAR,BSP,0,12th Pass,354000,0,354000,115,GEN,Kheda,Central Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Bhailalbhai Kalubhai Pandav,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4744,DHOLKA,BSP,0,10th Pass,354000,0,354000,58,GEN,Ahmedabad,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Bhaliya Chandubhai Babubhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4024,MAHUVA,Gujarat Jan Chetna Party,0,8th Pass,256500,0,256500,99,GEN,Bhavnagar,Saurashtra,false,false,false,Male,NA,NA,NA,NA,NA,NA,Gujarat Jan Chetna Party
Bhambhi Ashok Karabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4663,JAMNAGAR NORTH,IND,0,8th Pass,241000,70000,171000,78,GEN,Jamnagar,Saurashtra,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bhana Vasim Faruk,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5083,GODHRA,IND,0,10th Pass,15000,0,15000,126,GEN,Panchmahal,Central Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bhanushali Amit Rajubhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4622,PARDI,IND,0,8th Pass,991096,0,991096,180,GEN,Valsad,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bharat Umar Maru,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4491,GANDHIDHAM (SC),IND,0,Graduate,146000,0,146000,5,SC,Kachchh,Kutch,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bharatbhai Babubhai Thakor,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5563,DHOLKA,IND,1,8th Pass,5542000,428715,5113285,58,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bharatbhai Kikubhai Patel,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3630,VALSAD,BJP,0,Post Graduate,16783486,1201838,15581648,179,GEN,Valsad,South Gujarat,true,true,false,Male,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=3630&id2=539,16783486,9023764,7759722,86%,NA,Bharatiya Janata Party
Bharatbhai Manubhai Chudasama,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4499,SAVARKUNDLA,IND,0,8th Pass,448000,0,448000,97,GEN,Amreli,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bharatbhai Vithalbhai Rangpara,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3529,CHOTILA,IND,0,Graduate Professional,1111063,405541,705522,63,GEN,Surendranagar,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bharatkumar Chimanlal Barot,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5420,DARIAPUR,BJP,0,12th Pass,27695984,2630822,25065162,51,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Bharatsinh Raysinagbhai Parmar,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4760,MAHUDHA,BJP,0,Graduate Professional,11272120,200000,11072120,118,GEN,Kheda,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Bharthaniya Jayendrasinh Mahendrasinhji,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3556,ANKLESHWAR,IND,0,Graduate Professional,4085000,300000,3785000,154,GEN,Bharuch,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bharthi Ashokkumar Revubhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4724,TALALA,IND,0,8th Pass,65000,0,65000,91,GEN,Gir Somnath,Saurashtra,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bharucha Nitinkumar Thakordas,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3818,SURAT EAST,INC,0,Post Graduate,50338172,201016,50137156,159,GEN,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Bharwad Lakhabhai Bhikhabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5269,VIRAMGAM,INC,0,Graduate,89969611,2280000,87689611,39,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Bharya Jumabhai Savali,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4350,GANDHIDHAM (SC),BSP,0,Literate,339000,0,339000,5,SC,Kachchh,Kutch,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Bhasker Manaharlal Karshanji,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3698,DHORAJI,BSP,0,Graduate Professional,250916,12000,238916,75,GEN,Rajkot,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Bhat Nitinbhai Vrajlal,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3739,KUTIYANA,IND,0,8th Pass,122270,0,122270,84,GEN,Porbandar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bhatiya Arvindkumar Khemabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5517,VADGAM (SC),Navin Bharat Nirman Manch,0,10th Pass,269700,40000,229700,11,SC,Banaskantha,North Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Navin Bharat Nirman Manch
Bhatkar Mukeshbhai Ramjibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4318,PARDI,Bahujan Republican Socialist Party,0,Graduate,702003,0,702003,180,GEN,Valsad,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Republican Socialist Party
Bhatt Jayeshbhai Ghanshyambhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5002,MATAR,IND,0,Graduate Professional,678950,0,678950,115,GEN,Kheda,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bhatt Sunilkumar Narendrabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5421,MANINAGAR,IND,0,Post Graduate,2221402,0,2221402,53,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bhavesh Bhikhabhai Patel,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5293,SANAND,NCP,0,5th Pass,516000,0,516000,40,GEN,Ahmedabad,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Nationalist Congress Party
Bhavesh Solanki,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5265,VIRAMGAM,BSP,0,12th Pass,924000,250000,674000,39,GEN,Ahmedabad,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Bhaveshbhai Ramnikbhai Bhalara,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3672,RAJKOT EAST,IND,0,Graduate Professional,85250876,0,85250876,68,GEN,Rajkot,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bhavinbhai Arunbhai Vachhani,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4126,KAMREJ,All India Hindustan Congress Party,0,Graduate Professional,15016774,5900000,9116774,158,GEN,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,All India Hindustan Congress Party
Bhavsar Kamlesh Bhogilal,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5660,BAPUNAGAR,CPI,0,Graduate Professional,15000,0,15000,49,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Communist Party of India
Bhil Chhaganbhai Hajabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4031,TALAJA,Gujarat Jan Chetna Party,0,8th Pass,11532179,200000,11332179,100,GEN,Bhavnagar,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Gujarat Jan Chetna Party
Bhil Dhirubhai Chunilal,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5114,SANKHEDA (ST),INC,0,8th Pass,15021236,90000,14931236,139,ST,Chhota Udepur,Central Gujarat,false,true,false,Male,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=5114&id2=1565,15021236,19507221,-4485985,-23%,NA,Indian National Congress
Bhimjibhai V.Patel (Budhana),http://myneta.info/Gujarat2017/candidate.php?candidate_id=4595,KARANJ,IND,0,8th Pass,69116152,7548119,61568033,162,GEN,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bhoi Kishorbhai Chimanbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5543,HIMATNAGAR,Sardar Vallabhbhai Patel Party,0,10th Pass,411950,0,411950,27,GEN,Sabarkantha,North Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Sardar Vallabhbhai Patel Party
Bhoraniya Soyabbhai Hasambhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4902,SIDHPUR,Rashtriya Jankranti Party,1,8th Pass,1025000,200000,825000,19,GEN,Patan,North Gujarat,true,true,true,Male,NA,NA,NA,NA,NA,NA,Rashtriya Jankranti Party
Bhosle Poonamben Sunilbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5649,AMRAIWADI,IND,0,5th Pass,16775,0,16775,50,GEN,Ahmedabad,Central Gujarat,false,true,false,Female,NA,NA,NA,NA,NA,NA,Independent
Bhoye Yogeshbhai Soniraobhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4620,DANGS (ST),All India Hindustan Congress Party,0,8th Pass,1436000,0,1436000,173,ST,Dangs,South Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,All India Hindustan Congress Party
Bhumbhaliya Bhaveshbhai Govindbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3908,KARANJ,INC,1,Graduate Professional,4341784,487060,3854724,162,GEN,Surat,South Gujarat,true,true,true,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Bhupendra Ramakant Sonvane,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3850,CHORYASI,IND,0,12th Pass,190150,0,190150,168,GEN,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bhupendrabhai Vitthalbhai Patel,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4066,JAMBUSAR,IND,0,Doctorate,2650000,0,2650000,150,GEN,Bharuch,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bhupendrasinh Manubha Chudasama,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4397,DHOLKA,BJP,0,Graduate Professional,82319898,2279254,80040644,58,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=4397&id2=298,82319898,66432739,15887159,24%,NA,Bharatiya Janata Party
Bhupendrasinh Prabhatsinh Solanki,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5052,LUNAWADA,IND,0,Graduate,26920787,140000,26780787,122,GEN,Mahisagar,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bhurabhai Manabhai Parmar,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5368,DANTA (ST),IND,0,5th Pass,1162500,250000,912500,10,ST,Banaskantha,North Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bhuriya Maheshbhai Somjibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5153,JHALOD (ST),BJP,8,12th Pass,9444283,740450,8703833,130,ST,Dahod,Central Gujarat,false,true,true,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Bhuriya Shivabhai Amrabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5370,DEODAR,INC,0,Literate,6882857,1550000,5332857,14,GEN,Banaskantha,North Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Bhushan Ashok Bhatt,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4393,JAMALPUR - KHADIA,BJP,1,12th Pass,18661847,3976035,14685812,52,GEN,Ahmedabad,Central Gujarat,true,true,true,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Bhuva Chimanlal Kurajibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4576,RAJKOT WEST,IND,0,Others,656050,0,656050,69,GEN,Rajkot,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bikrama Paramhans Choudhary,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5227,MANJALPUR,IND,0,8th Pass,2226329,0,2226329,145,GEN,Vadodara,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bina Dipakbhai Ladani,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4582,RAJKOT WEST,IND,0,8th Pass,1304829,0,1304829,69,GEN,Rajkot,Saurashtra,true,true,false,Female,NA,NA,NA,NA,NA,NA,Independent
Bipinbhai Dalabhai Solanki,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5036,THASRA,BSP,0,Post Graduate,415713,0,415713,119,GEN,Kheda,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Bipinchandra Rupasibhai Gameti,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5542,KHEDBRAHMA (ST),JD(U),0,12th Pass,8627068,1600000,7027068,29,ST,Sabarkantha,North Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Janata Dal (United)
Bloch Rahimbhai Alibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4711,VISAVADAR,Indian New Congress Party,0,10th Pass,3641134,0,3641134,87,GEN,Junagarh,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Indian New Congress Party
Bochal Hasmukhbhai Ramanbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3863,UMBERGAON (ST),CPI(M),0,10th Pass,460931,70000,390931,182,ST,Valsad,South Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Communist Party of India (Marxist)
Boda Vasantbhai Morarjibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4476,MANDVI,IND,0,8th Pass,130000,0,130000,2,GEN,Kachchh,Kutch,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bodat Induben Chandulal,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4946,KHEDBRAHMA (ST),IND,0,12th Pass,1579000,0,1579000,29,ST,Sabarkantha,North Gujarat,false,true,false,Female,NA,NA,NA,NA,NA,NA,Independent
Boghara Govindbhai Naranbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4847,DHANDHUKA,IND,0,Literate,410000,0,410000,59,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bokhiriya Babubhai Bhimabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3603,PORBANDAR,BJP,0,Graduate,151620383,15549353,136071030,83,GEN,Porbandar,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Bokhiriya Vastabhai Arjanbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4692,PORBANDAR,IND,0,Graduate,14496500,0,14496500,83,GEN,Porbandar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bolim Hajibhai Abharambhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4757,DWARKA,IND,0,Illiterate,38000,0,38000,82,GEN,Devbhumi Dwarka,Saurashtra,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bolim Mamad Kasambhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4687,DWARKA,IND,0,5th Pass,80000,0,80000,82,GEN,Devbhumi Dwarka,Saurashtra,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Borad Rupeshbhai Rameshbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3522,SAVARKUNDLA,IND,0,5th Pass,3120000,200000,2920000,97,GEN,Amreli,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
