candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender
Sagar Agre,http://myneta.info/ap09/candidate.php?candidate_id=233,MUDHOLE,IND,0,Literate,0,0,0,10,GEN,ADILABAD,TELANGANA,,FALSE,FALSE,Male
Sageni Venkataramana,http://myneta.info/ap09/candidate.php?candidate_id=1139,PADERU (ST),IND,0,10th Pass,2410000,75000,2335000,148,ST,VISHAKAPATNAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Saikrishna Pamulapati,http://myneta.info/ap09/candidate.php?candidate_id=2888,PONNUR,IND,1,10th Pass,51000,0,51000,207,GEN,GUNTUR,COASTAL ANDHRA,,FALSE,TRUE,Male
Sakinala Narayana,http://myneta.info/ap09/candidate.php?candidate_id=173,BELLAMPALLY (SC),IND,0,10th Pass,200000,0,200000,3,SC,ADILABAD,TELANGANA,,FALSE,FALSE,Male
Sallam Krishna Rao,http://myneta.info/ap09/candidate.php?candidate_id=195,ASIFABAD (ST),IND,0,Literate,0,0,0,5,ST,ADILABAD,TELANGANA,,FALSE,FALSE,Male
Samala Shashidhar,http://myneta.info/ap09/candidate.php?candidate_id=698,BHUPALPALLE,IND,0,12th Pass,10000,0,10000,108,GEN,WARANGAL,TELANGANA,,FALSE,FALSE,Male
Samba Parvathalu,http://myneta.info/ap09/candidate.php?candidate_id=384,NAGARKURNOOL,IND,0,Not Given,144000,0,144000,81,GEN,MAHABUBNAGAR,TELANGANA,,FALSE,FALSE,Male
Sampathi Apparao,http://myneta.info/ap09/candidate.php?candidate_id=2636,PRATHIPADU,IND,0,8th Pass,310000,0,310000,155,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Sanapala MMM Krishna,http://myneta.info/ap09/candidate.php?candidate_id=1092,VISAKHAPATNAM  NORTH,IND,0,Not Given,3007000,0,3007000,142,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,TRUE,FALSE,Male
Sangadala Sivaprasad,http://myneta.info/ap09/candidate.php?candidate_id=2145,PILERU,IND,1,10th Pass,10000,0,10000,282,GEN,CHITTOOR,RAYALA SEEMA,,FALSE,TRUE,Male
Sangati Manohar,http://myneta.info/ap09/candidate.php?candidate_id=2308,KADAPA,IND,0,Graduate Professional,20000,0,20000,245,GEN,KADAPA,RAYALA SEEMA,,FALSE,FALSE,Male
Sanikommu Garata Reddy,http://myneta.info/ap09/candidate.php?candidate_id=3034,SATTENPALLI,IND,0,Graduate,610000,0,610000,217,GEN,GUNTUR,COASTAL ANDHRA,,FALSE,FALSE,Male
Sanikommu Pullareddy,http://myneta.info/ap09/candidate.php?candidate_id=3084,MACHERLA,IND,0,Graduate,28790000,0,28790000,220,GEN,GUNTUR,COASTAL ANDHRA,,FALSE,FALSE,Male
Sanikommu Rama Raghava Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2608,KANIGIRI,IND,0,Graduate,336250,0,336250,232,GEN,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Sarangapani Siraboina,http://myneta.info/ap09/candidate.php?candidate_id=666,WARANGAL EAST,IND,0,10th Pass,460000,0,460000,106,GEN,WARANGAL,TELANGANA,,FALSE,FALSE,Male
Saraswathibhotla Venkata Ramanaiah,http://myneta.info/ap09/candidate.php?candidate_id=2533,ONGOLE,IND,0,Graduate,150078,19200,130878,227,GEN,PRAKASAM,COASTAL ANDHRA,,TRUE,FALSE,Male
Sarvepalli Suresh Kumar,http://myneta.info/ap09/candidate.php?candidate_id=1889,NELLORE RURAL,IND,0,Not Given,0,0,0,237,GEN,NELLORE,COASTAL ANDHRA,,FALSE,FALSE,Male
Satharajupalli Chandra Sekhar,http://myneta.info/ap09/candidate.php?candidate_id=2576,MARKAPURAM,IND,1,Graduate,91200,0,91200,230,GEN,PRAKASAM,COASTAL ANDHRA,,FALSE,TRUE,Male
Satti Babu Koppadi,http://myneta.info/ap09/candidate.php?candidate_id=2712,KAKINADA CITY,IND,0,Not Given,10000,0,10000,160,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
SATYANARAYANA. M,http://myneta.info/ap09/candidate.php?candidate_id=959,SANATH NAGAR,IND,0,Not Given,51000,0,51000,62,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
SAVITHRI,http://myneta.info/ap09/candidate.php?candidate_id=262,KODANGAL,IND,0,Not Given,620000,0,620000,72,GEN,MAHABUBNAGAR,TELANGANA,,FALSE,FALSE,Female
Shabad Ramesh,http://myneta.info/ap09/candidate.php?candidate_id=931,KHAIRATABAD,IND,0,10th Pass,60000,550000,-490000,60,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
Shaik Ahmed,http://myneta.info/ap09/candidate.php?candidate_id=1542,MAHESHWARAM,IND,0,10th Pass,457000,0,457000,50,GEN,RANGAREDDI,TELANGANA,,FALSE,FALSE,Male
Shaik Basha,http://myneta.info/ap09/candidate.php?candidate_id=1855,ATMAKUR,IND,0,10th Pass,1185000,529000,656000,234,GEN,NELLORE,COASTAL ANDHRA,,TRUE,FALSE,Male
Shaik Husnara Begum,http://myneta.info/ap09/candidate.php?candidate_id=1878,NELLORE CITY,IND,0,10th Pass,100000,0,100000,236,GEN,NELLORE,COASTAL ANDHRA,,FALSE,FALSE,Female
Shaik Ibrahaim,http://myneta.info/ap09/candidate.php?candidate_id=990,GOSHAMAHAL,IND,0,Not Given,320000,0,320000,65,GEN,HYDERABAD,TELANGANA,,TRUE,FALSE,Male
Shaik Jabeeulla,http://myneta.info/ap09/candidate.php?candidate_id=2331,RAYACHOTI,IND,0,5th Pass,21000,0,21000,247,GEN,KADAPA,RAYALA SEEMA,,FALSE,FALSE,Male
Shaik Jemsheer Ahamad,http://myneta.info/ap09/candidate.php?candidate_id=2607,KANIGIRI,IND,0,Graduate,30000,0,30000,232,GEN,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Shaik Mohammad Haneef,http://myneta.info/ap09/candidate.php?candidate_id=3010,CHILAKALURIPET,IND,0,Not Given,200000,41000,159000,215,GEN,GUNTUR,COASTAL ANDHRA,,TRUE,FALSE,Male
Shaik Mohammad Maqbool,http://myneta.info/ap09/candidate.php?candidate_id=1482,KUKATPALLY,IND,0,Graduate,1460000,0,1460000,46,GEN,RANGAREDDI,TELANGANA,,FALSE,FALSE,Male
Shaik Rasheed,http://myneta.info/ap09/candidate.php?candidate_id=1789,SANGAREDDY,IND,1,Literate,1419000,0,1419000,39,GEN,MEDAK,TELANGANA,,TRUE,FALSE,Male
Shaik Salam,http://myneta.info/ap09/candidate.php?candidate_id=2531,ONGOLE,IND,0,5th Pass,220000,0,220000,227,GEN,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Shaik Shabeer Basha,http://myneta.info/ap09/candidate.php?candidate_id=2101,DHARMAVARAM,IND,0,5th Pass,360000,0,360000,279,GEN,ANANTAPUR,RAYALA SEEMA,,FALSE,FALSE,Male
Shashi Panigrahi,http://myneta.info/ap09/candidate.php?candidate_id=1640,BOBBILI,IND,0,Graduate,1038500,0,1038500,133,GEN,VIZIANAGARAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Shepuri Yadaiah,http://myneta.info/ap09/candidate.php?candidate_id=541,NAKREKAL (SC),IND,0,Literate,250000,25000,225000,95,SC,NALGONDA,TELANGANA,,FALSE,FALSE,Male
Shivagalla Ramdas,http://myneta.info/ap09/candidate.php?candidate_id=1541,MAHESHWARAM,IND,0,Not Given,2000,70000,-68000,50,GEN,RANGAREDDI,TELANGANA,,FALSE,FALSE,Male
sidam Shambu,http://myneta.info/ap09/candidate.php?candidate_id=205,KHANAPUR (ST),IND,0,10th Pass,460000,0,460000,6,ST,ADILABAD,TELANGANA,,FALSE,FALSE,Male
Sigi Narasimhulu,http://myneta.info/ap09/candidate.php?candidate_id=2134,THAMBALLAPALLE,IND,0,Graduate,60000,0,60000,281,GEN,CHITTOOR,RAYALA SEEMA,,FALSE,FALSE,Male
Singapaka Lingam,http://myneta.info/ap09/candidate.php?candidate_id=584,JANGOAN,IND,0,Literate,500,30000,-29500,98,GEN,WARANGAL,TELANGANA,,FALSE,FALSE,Male
Singavarapu Venkateswara Reddy,http://myneta.info/ap09/candidate.php?candidate_id=1941,UDAYAGIRI,IND,0,12th Pass,900000,0,900000,242,GEN,NELLORE,COASTAL ANDHRA,,TRUE,FALSE,Male
Sirigadde Bixapathi,http://myneta.info/ap09/candidate.php?candidate_id=1703,MEDAK,IND,0,Literate,35000,0,35000,34,GEN,MEDAK,TELANGANA,,FALSE,FALSE,Male
Sirigiripet Balappa,http://myneta.info/ap09/candidate.php?candidate_id=1240,TANDUR,IND,0,Not Given,0,0,0,56,GEN,RANGAREDDI,TELANGANA,,FALSE,FALSE,Male
Smt.Ganti Sumathi Devi,http://myneta.info/ap09/candidate.php?candidate_id=1445,MALKAJGIRI,IND,0,10th Pass,0,0,0,44,GEN,RANGAREDDI,TELANGANA,,TRUE,FALSE,Female
Smt.Padma Devender Reddy.M.,http://myneta.info/ap09/candidate.php?candidate_id=1701,MEDAK,IND,0,Graduate Professional,7411000,0,7411000,34,GEN,MEDAK,TELANGANA,,FALSE,FALSE,Female
SOMANNA TEJAVATH,http://myneta.info/ap09/candidate.php?candidate_id=616,DORNAKAL (ST),IND,0,8th Pass,970502,35000,935502,101,ST,WARANGAL,TELANGANA,,FALSE,FALSE,Male
Somarapu Sathyanarayana,http://myneta.info/ap09/candidate.php?candidate_id=1825,RAMAGUNDAM,IND,0,Post Graduate,35040000,5500000,29540000,23,GEN,KARIMANAGAR,TELANGANA,,TRUE,FALSE,Male
Somarouthu Venkata Subbarao,http://myneta.info/ap09/candidate.php?candidate_id=2918,REPALLE,IND,0,Graduate,4679000,0,4679000,209,GEN,GUNTUR,COASTAL ANDHRA,,FALSE,FALSE,Male
Sonnayala Babu,http://myneta.info/ap09/candidate.php?candidate_id=1742,ZAHIRABAD (SC),IND,0,Literate,290000,0,290000,38,SC,MEDAK,TELANGANA,,FALSE,FALSE,Male
Soyam Satyanarayana,http://myneta.info/ap09/candidate.php?candidate_id=766,KOTHAGUDEM,IND,0,10th Pass,5000,0,5000,117,GEN,KHAMMAM,TELANGANA,,FALSE,FALSE,Male
Sri Gopal,http://myneta.info/ap09/candidate.php?candidate_id=1238,TANDUR,IND,0,Others,1918000,100000,1818000,56,GEN,RANGAREDDI,TELANGANA,,TRUE,FALSE,Male
Sri Harinath,http://myneta.info/ap09/candidate.php?candidate_id=383,NAGARKURNOOL,IND,0,Graduate,4411605,105950,4305655,81,GEN,MAHABUBNAGAR,TELANGANA,,FALSE,FALSE,Male
Srinivas Mahesh,http://myneta.info/ap09/candidate.php?candidate_id=1091,VISAKHAPATNAM  NORTH,IND,0,Graduate Professional,1497000,78000,1419000,142,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,TRUE,FALSE,Male
Srinivas Punem,http://myneta.info/ap09/candidate.php?candidate_id=720,YELLANDU (ST),IND,0,Graduate,435000,15000,420000,111,ST,KHAMMAM,TELANGANA,,FALSE,FALSE,Male
Srinivas Shivarathri,http://myneta.info/ap09/candidate.php?candidate_id=1372,HUSNABAD,IND,0,5th Pass,650000,0,650000,32,GEN,KARIMANAGAR,TELANGANA,,FALSE,FALSE,Male
Srinivasa Rao Kopanathi,http://myneta.info/ap09/candidate.php?candidate_id=2917,REPALLE,IND,0,12th Pass,0,0,0,209,GEN,GUNTUR,COASTAL ANDHRA,,FALSE,FALSE,Male
Srinivasa Reddy Gayam,http://myneta.info/ap09/candidate.php?candidate_id=3047,VINUKONDA,IND,0,5th Pass,2885000,0,2885000,218,GEN,GUNTUR,COASTAL ANDHRA,,FALSE,FALSE,Male
Srinivasu. N,http://myneta.info/ap09/candidate.php?candidate_id=765,KOTHAGUDEM,IND,1,10th Pass,543000,0,543000,117,GEN,KHAMMAM,TELANGANA,,FALSE,FALSE,Male
Subba Rao Vaddi,http://myneta.info/ap09/candidate.php?candidate_id=1451,MALKAJGIRI,IND,0,Not Given,16554500,15000,16539500,44,GEN,RANGAREDDI,TELANGANA,,TRUE,FALSE,Male
Subbarao Golla,http://myneta.info/ap09/candidate.php?candidate_id=2508,SANTHANUTHALAPADU (SC),IND,0,Not Given,113000,0,113000,226,SC,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Subhash Chandra pandey,http://myneta.info/ap09/candidate.php?candidate_id=1002,CHARMINAR,IND,0,10th Pass,0,0,0,66,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
Sudarshan Bharatha,http://myneta.info/ap09/candidate.php?candidate_id=607,PALAKURTHI,IND,0,Graduate,355000,0,355000,100,GEN,WARANGAL,TELANGANA,,FALSE,FALSE,Male
Sudha Rajendra Prabhu,http://myneta.info/ap09/candidate.php?candidate_id=1057,VISAKHAPATNAM  WEST,IND,0,Graduate,3150922,0,3150922,143,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,TRUE,FALSE,Female
Suhail Ahmed,http://myneta.info/ap09/candidate.php?candidate_id=2307,KADAPA,IND,0,Doctorate,310250,0,310250,245,GEN,KADAPA,RAYALA SEEMA,,TRUE,FALSE,Male
Sujad Ahmed,http://myneta.info/ap09/candidate.php?candidate_id=2306,KADAPA,IND,0,Graduate,129250,1000,128250,245,GEN,KADAPA,RAYALA SEEMA,,TRUE,FALSE,Male
Sundara Ratnakar Rokkam,http://myneta.info/ap09/candidate.php?candidate_id=2836,JAGGAMPETA,IND,1,Doctorate,290000,170000,120000,171,GEN,EAST GODAVARI,COASTAL ANDHRA,,TRUE,FALSE,Male
Sundara Ratnakar Rokkam,http://myneta.info/ap09/candidate.php?candidate_id=2650,PITHAPURAM,IND,1,Doctorate,290000,170000,120000,156,GEN,EAST GODAVARI,COASTAL ANDHRA,,TRUE,FALSE,Male
Sundararamireddy Konda,http://myneta.info/ap09/candidate.php?candidate_id=1901,SARVEPALLI,IND,0,5th Pass,420000,0,420000,238,GEN,NELLORE,COASTAL ANDHRA,,FALSE,FALSE,Male
Sunkara Linga Reddy,http://myneta.info/ap09/candidate.php?candidate_id=66,KODAD,IND,0,12th Pass,128164,0,128164,90,GEN,NALGONDA,TELANGANA,,FALSE,FALSE,Male
Sunkara Madhu Sudhana Rao,http://myneta.info/ap09/candidate.php?candidate_id=2609,KANIGIRI,IND,0,10th Pass,10000,0,10000,232,GEN,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Surendra Gowdu Gorla,http://myneta.info/ap09/candidate.php?candidate_id=2135,THAMBALLAPALLE,IND,0,Literate,1250000,30000,1220000,281,GEN,CHITTOOR,RAYALA SEEMA,,FALSE,FALSE,Male
Suribabu Jekkala,http://myneta.info/ap09/candidate.php?candidate_id=1180,PAYAKARAOPET (SC),IND,0,Post Graduate,0,0,0,152,SC,VISHAKAPATNAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Suseela Rao Naligala,http://myneta.info/ap09/candidate.php?candidate_id=2963,PRATHIPADU (SC),IND,0,Not Given,0,0,0,155,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Syed Abdul Rawoof,http://myneta.info/ap09/candidate.php?candidate_id=2577,MARKAPURAM,IND,0,10th Pass,100000,0,100000,230,GEN,PRAKASAM,COASTAL ANDHRA,,TRUE,FALSE,Male
Syed Aziz,http://myneta.info/ap09/candidate.php?candidate_id=991,GOSHAMAHAL,IND,0,5th Pass,785000,0,785000,65,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
SYED BISBAUDDIN,http://myneta.info/ap09/candidate.php?candidate_id=960,SANATH NAGAR,IND,0,5th Pass,450000,0,450000,62,GEN,HYDERABAD,TELANGANA,,TRUE,FALSE,Male
Syed Faiyaz,http://myneta.info/ap09/candidate.php?candidate_id=837,AMBERPET,IND,0,Not Given,0,0,0,59,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
Syed Hasmathullah Quadri,http://myneta.info/ap09/candidate.php?candidate_id=1579,SERILINGAMPALLY,IND,0,10th Pass,782300,860300,-78000,52,GEN,RANGAREDDI,TELANGANA,,TRUE,FALSE,Male
Syed Hassan Jeelani,http://myneta.info/ap09/candidate.php?candidate_id=2980,GUNTUR WEST,IND,0,Graduate,447000,0,447000,213,GEN,GUNTUR,COASTAL ANDHRA,,FALSE,FALSE,Male
Syed Lateefuddin,http://myneta.info/ap09/candidate.php?candidate_id=916,MALAKPET,IND,0,8th Pass,1010000,0,1010000,58,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
Syed Mahaboob Saheb,http://myneta.info/ap09/candidate.php?candidate_id=2457,DARSI,IND,0,10th Pass,0,0,0,222,GEN,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Syed Mujeeb Hussain,http://myneta.info/ap09/candidate.php?candidate_id=1239,TANDUR,IND,0,10th Pass,373000,1130000,-757000,56,GEN,RANGAREDDI,TELANGANA,,FALSE,FALSE,Male
Syed Nawaz Ahmed,http://myneta.info/ap09/candidate.php?candidate_id=39,NAMPALLI,IND,0,10th Pass,125000,0,125000,63,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
Syed Nizamuddin,http://myneta.info/ap09/candidate.php?candidate_id=944,JUBILEE HILLS,IND,0,Not Given,3550000,0,3550000,61,GEN,HYDERABAD,TELANGANA,,TRUE,FALSE,Male
Syyed Javeedsha,http://myneta.info/ap09/candidate.php?candidate_id=149,ADILABAD,IND,0,8th Pass,0,0,0,7,GEN,ADILABAD,TELANGANA,,FALSE,FALSE,Male
T Manohar Kumar,http://myneta.info/ap09/candidate.php?candidate_id=1089,VISAKHAPATNAM  NORTH,IND,0,Others,38620000,2100000,36520000,142,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,TRUE,FALSE,Male
T Nagi Reddy,http://myneta.info/ap09/candidate.php?candidate_id=1102,GAJUWAKA,IND,2,12th Pass,15935000,7090200,8844800,144,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,TRUE,TRUE,Male
T Vijaya Kumar,http://myneta.info/ap09/candidate.php?candidate_id=16,SECUNDRABAD,IND,0,12th Pass,4261389,0,4261389,70,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
T. BAL REDDY,http://myneta.info/ap09/candidate.php?candidate_id=956,SANATH NAGAR,IND,0,Post Graduate,1421000,0,1421000,62,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
T. Beeraiah,http://myneta.info/ap09/candidate.php?candidate_id=1480,KUKATPALLY,IND,0,12th Pass,50000,0,50000,46,GEN,RANGAREDDI,TELANGANA,,FALSE,FALSE,Male
T. Chiranjeevi,http://myneta.info/ap09/candidate.php?candidate_id=2200,TIRUPATI,IND,0,5th Pass,410000,100000,310000,286,GEN,CHITTOOR,RAYALA SEEMA,,FALSE,FALSE,Male
T. Gopi Chand,http://myneta.info/ap09/candidate.php?candidate_id=2215,SRIKALAHASTI,IND,0,Post Graduate,1615000,0,1615000,287,GEN,CHITTOOR,RAYALA SEEMA,,FALSE,FALSE,Male
T. Gopinath,http://myneta.info/ap09/candidate.php?candidate_id=2269,PUTHALAPATTU (SC),IND,0,Literate,10000,0,10000,292,SC,CHITTOOR,RAYALA SEEMA,,FALSE,FALSE,Male
T. Pruthviraj,http://myneta.info/ap09/candidate.php?candidate_id=1786,SANGAREDDY,IND,0,12th Pass,19000,50000,-31000,39,GEN,MEDAK,TELANGANA,,FALSE,FALSE,Male
T. Ramachandra Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2185,CHANDRAGIRI,IND,0,8th Pass,191300,0,191300,285,GEN,CHITTOOR,RAYALA SEEMA,,FALSE,FALSE,Male
T. Ramachandra Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2333,RAYACHOTI,IND,0,5th Pass,30000,0,30000,247,GEN,KADAPA,RAYALA SEEMA,,FALSE,FALSE,Male
T. Ravinder,http://myneta.info/ap09/candidate.php?candidate_id=899,MUSHEERABAD,IND,0,Graduate,852000,0,852000,57,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
T. Umadevi,http://myneta.info/ap09/candidate.php?candidate_id=346,GADWAL,IND,0,10th Pass,417000,0,417000,79,GEN,MAHABUBNAGAR,TELANGANA,,FALSE,FALSE,Female
T. Venktaramana,http://myneta.info/ap09/candidate.php?candidate_id=2122,KADIRI,IND,0,8th Pass,0,0,0,280,GEN,ANANTAPUR,RAYALA SEEMA,,FALSE,FALSE,Male
T. Venu Gopal,http://myneta.info/ap09/candidate.php?candidate_id=1756,PATANCHERU,IND,0,Others,973000,0,973000,40,GEN,MEDAK,TELANGANA,,TRUE,FALSE,Male
T.C.Chennaiah,http://myneta.info/ap09/candidate.php?candidate_id=2278,BADVEL (SC),IND,0,8th Pass,600,0,600,243,SC,KADAPA,RAYALA SEEMA,,FALSE,FALSE,Male
T.Jagannath Reddy,http://myneta.info/ap09/candidate.php?candidate_id=1978,TADPATRI,IND,0,Graduate,352156,0,352156,270,GEN,ANANTAPUR,RAYALA SEEMA,,TRUE,FALSE,Male
T.K. Visweswara Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2815,RAJAHMUNDRY CITY,IND,0,Graduate,6462352,1120000,5342352,169,GEN,EAST GODAVARI,COASTAL ANDHRA,,TRUE,FALSE,Male
T.Prathap Singh,http://myneta.info/ap09/candidate.php?candidate_id=566,ALAIR,IND,0,12th Pass,137500,0,137500,97,GEN,NALGONDA,TELANGANA,,FALSE,FALSE,Male
T.Rammohan Reddy,http://myneta.info/ap09/candidate.php?candidate_id=1592,PARGI,IND,0,Not Given,21598694,5569791,16028903,54,GEN,RANGAREDDI,TELANGANA,,TRUE,FALSE,Male
Tabreez Mahmood Khan,http://myneta.info/ap09/candidate.php?candidate_id=914,MALAKPET,IND,1,10th Pass,210000,0,210000,58,GEN,HYDERABAD,TELANGANA,,TRUE,FALSE,Male
Tahera,http://myneta.info/ap09/candidate.php?candidate_id=1784,SANGAREDDY,IND,0,Literate,60000,0,60000,39,GEN,MEDAK,TELANGANA,,FALSE,FALSE,Female
Talari China Masthanaiah,http://myneta.info/ap09/candidate.php?candidate_id=1899,SARVEPALLI,IND,0,Not Given,1110000,25000,1085000,238,GEN,NELLORE,COASTAL ANDHRA,,FALSE,FALSE,Male
Talari Vijayamma,http://myneta.info/ap09/candidate.php?candidate_id=1864,KOVUR,IND,0,Not Given,0,0,0,235,GEN,NELLORE,COASTAL ANDHRA,,FALSE,FALSE,Female
Tammali Narsimulu,http://myneta.info/ap09/candidate.php?candidate_id=1783,SANGAREDDY,IND,0,Literate,310000,0,310000,39,GEN,MEDAK,TELANGANA,,FALSE,FALSE,Male
Tatikayala Mallaiah,http://myneta.info/ap09/candidate.php?candidate_id=567,ALAIR,IND,0,5th Pass,75000,0,75000,97,GEN,NALGONDA,TELANGANA,,FALSE,FALSE,Male
Teega Satya Narayana Mudiraj,http://myneta.info/ap09/candidate.php?candidate_id=835,AMBERPET,IND,0,Graduate,60000,0,60000,59,GEN,HYDERABAD,TELANGANA,,TRUE,FALSE,Male
Telagalapudi Aseervadam,http://myneta.info/ap09/candidate.php?candidate_id=2523,ONGOLE,IND,0,Graduate,240000,0,240000,227,GEN,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Tenali Ravi Babu,http://myneta.info/ap09/candidate.php?candidate_id=2453,DARSI,IND,0,Not Given,0,0,0,222,GEN,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Thangirala Raja Rao,http://myneta.info/ap09/candidate.php?candidate_id=2477,ADDANKI,IND,0,Literate,25000,0,25000,224,GEN,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Thanikonda Damoder Rao,http://myneta.info/ap09/candidate.php?candidate_id=1573,SERILINGAMPALLY,IND,0,Graduate,80000,0,80000,52,GEN,RANGAREDDI,TELANGANA,,TRUE,FALSE,Male
Tharigonda Kalesh,http://myneta.info/ap09/candidate.php?candidate_id=2171,PUNGANUR,IND,0,12th Pass,1000,0,1000,284,GEN,CHITTOOR,RAYALA SEEMA,,FALSE,FALSE,Male
Thati Venkateswarlu,http://myneta.info/ap09/candidate.php?candidate_id=96,ASWARAOPETA (ST),IND,0,Literate,0,0,0,118,ST,KHAMMAM,TELANGANA,,FALSE,FALSE,Male
Thatireddy Srinivasa Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2572,MARKAPURAM,IND,0,Post Graduate,61800,0,61800,230,GEN,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Thimmapuram Govardhan,http://myneta.info/ap09/candidate.php?candidate_id=693,BHUPALPALLE,IND,2,12th Pass,775000,0,775000,108,GEN,WARANGAL,TELANGANA,,TRUE,TRUE,Male
Thirupathi Nirmala,http://myneta.info/ap09/candidate.php?candidate_id=2557,KONDAPI (SC),IND,0,Graduate Professional,2325000,0,2325000,229,SC,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Female
Thonupunoori Rajeshwar Rao (Raju),http://myneta.info/ap09/candidate.php?candidate_id=663,WARANGAL EAST,IND,0,10th Pass,2800000,800000,2000000,106,GEN,WARANGAL,TELANGANA,,TRUE,FALSE,Male
Thota Srinivasa Rao,http://myneta.info/ap09/candidate.php?candidate_id=2933,TENALI,IND,0,Graduate,0,70000,-70000,210,GEN,GUNTUR,COASTAL ANDHRA,,TRUE,FALSE,Male
Thottuka Venkataramana,http://myneta.info/ap09/candidate.php?candidate_id=2117,KADIRI,IND,0,8th Pass,0,0,0,280,GEN,ANANTAPUR,RAYALA SEEMA,,FALSE,FALSE,Male
Thoufic Ali Shaik,http://myneta.info/ap09/candidate.php?candidate_id=2573,MARKAPURAM,IND,0,12th Pass,35000,0,35000,230,GEN,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Tiragamalla Somanna,http://myneta.info/ap09/candidate.php?candidate_id=62,KODAD,IND,0,Graduate,0,0,0,90,GEN,NALGONDA,TELANGANA,,FALSE,FALSE,Male
Tudumu Pandu,http://myneta.info/ap09/candidate.php?candidate_id=1222,CHEVELLA (SC),IND,0,Graduate,230000,0,230000,53,SC,RANGAREDDI,TELANGANA,,FALSE,FALSE,Male
Tula Madhusudhan Rao,http://myneta.info/ap09/candidate.php?candidate_id=184,MANCHERIAL,IND,3,Graduate,324000,0,324000,4,GEN,ADILABAD,TELANGANA,,FALSE,FALSE,Male
Tummala Bhaskar,http://myneta.info/ap09/candidate.php?candidate_id=2116,KADIRI,IND,0,10th Pass,420000,20000,400000,280,GEN,ANANTAPUR,RAYALA SEEMA,,FALSE,FALSE,Male
Tummala Sridhar,http://myneta.info/ap09/candidate.php?candidate_id=677,WARDHANAPET (SC),IND,0,12th Pass,310000,140000,170000,107,SC,WARANGAL,TELANGANA,,FALSE,FALSE,Male
Tummalapenta Rama Rao,http://myneta.info/ap09/candidate.php?candidate_id=2522,ONGOLE,IND,0,Graduate,2571510,0,2571510,227,GEN,PRAKASAM,COASTAL ANDHRA,,TRUE,FALSE,Male
Tupakula Raghu,http://myneta.info/ap09/candidate.php?candidate_id=1865,KOVUR,IND,0,10th Pass,39000,0,39000,235,GEN,NELLORE,COASTAL ANDHRA,,FALSE,FALSE,Male
Tupakula Srinivasulu,http://myneta.info/ap09/candidate.php?candidate_id=1866,KOVUR,IND,0,5th Pass,75000,30000,45000,235,GEN,NELLORE,COASTAL ANDHRA,,FALSE,FALSE,Male
U. Balwanth Rao,http://myneta.info/ap09/candidate.php?candidate_id=32,NAMPALLI,IND,0,8th Pass,0,0,0,63,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
