candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks
Amaresh,http://myneta.info/karnataka2013/candidate.php?candidate_id=369,MASKI,JD(S),0,Literate,3985000,0,3985000,59,ST,RAICHUR,GULBARGA REGION,true,false,false,Male,,,,,,
Amaresh  Malleshappa  Nagur,http://myneta.info/karnataka2013/candidate.php?candidate_id=1436,HUNGUND,JD(U),0,Graduate,2655000,40000,2615000,25,GEN,BAGALKOT,BELGAUM DIVISION,false,true,false,Male,,,,,,
Ambalgi Maruti Manpade,http://myneta.info/karnataka2013/candidate.php?candidate_id=2279,GULBARGA RURAL,CPM,8,Graduate,1520000,980000,540000,43,SC,GULBARGA,GULBARGA REGION,false,false,true,Male,,,,,,
Ambaraya S.Belamgi,http://myneta.info/karnataka2013/candidate.php?candidate_id=2280,GULBARGA RURAL,BSP,2,Graduate,3210000,1200000,2010000,43,SC,GULBARGA,GULBARGA REGION,false,true,false,Male,,,,,,
Ambrose D.Mello,http://myneta.info/karnataka2013/candidate.php?candidate_id=1225,CHICKPET,IND,0,Post Graduate,10500,0,10500,169,GEN,BANGALORE,BANGALORE DIVISION,false,false,false,Male,,,,,,
Ameen Basha  Sab,http://myneta.info/karnataka2013/candidate.php?candidate_id=1641,VIJAYANAGARA,IND,0,12th Pass,55170,0,55170,90,GEN,BELLARY,GULBARGA REGION,false,true,false,Male,,,,,,
Ameer Ahmed Kogaluru,http://myneta.info/karnataka2013/candidate.php?candidate_id=1119,CHANNAGIRI,BSRC,0,10th Pass,10829500,12867220,-2037720,109,GEN,DAVANAGERE,BANGALORE DIVISION,true,true,false,Male,,,,,,
Ameer Mohammed Sadiq,http://myneta.info/karnataka2013/candidate.php?candidate_id=1911,CHIKKABALLAPUR,IND,0,10th Pass,2221000,26000,2195000,141,GEN,CHIKBALLAPUR,BANGALORE DIVISION,false,false,false,Male,,,,,,
Aminappagouda Patil,http://myneta.info/karnataka2013/candidate.php?candidate_id=272,DEVARA HIPPARGI,INC,0,Post Graduate,617078584,77500000,539578584,27,GEN,BIJAPUR,BELGAUM DIVISION,true,true,false,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=272&id2=448,617078584,162200901,454877683,280%,PAN is Different
Amjad Khan,http://myneta.info/karnataka2013/candidate.php?candidate_id=1211,CHAMRAJAPET,IND,1,5th Pass,2486140,0,2486140,168,GEN,BANGALORE,BANGALORE DIVISION,false,true,true,Male,,,,,,
Amjad Pasha,http://myneta.info/karnataka2013/candidate.php?candidate_id=2426,KOLAR,IND,0,8th Pass,710000,0,710000,148,GEN,KOLAR,BANGALORE DIVISION,false,false,false,Male,,,,,,
Amresh Nayaka,http://myneta.info/karnataka2013/candidate.php?candidate_id=2711,MASKI,SJP,0,10th Pass,180000,123000,57000,59,ST,RAICHUR,GULBARGA REGION,false,false,false,Male,,,,,,
Amrut Ayappa Desa,http://myneta.info/karnataka2013/candidate.php?candidate_id=892,DHARWAD,JD(S),0,10th Pass,7312000,175000,7137000,71,GEN,DHARWAD,BELGAUM DIVISION,false,false,false,Male,,,,,,
Amrutappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=2297,SEDAM,SP,0,12th Pass,482000,100000,382000,41,GEN,GULBARGA,GULBARGA REGION,false,false,false,Male,,,,,,
Amruthrao  Chimkode,http://myneta.info/karnataka2013/candidate.php?candidate_id=1734,BIDAR SOUTH,IND,1,Post Graduate,20400000,239000,20161000,49,GEN,BIDAR,GULBARGA REGION,false,true,true,Male,,,,,,
Anaji Anjinappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=2094,DAVANAGERE NORTH,IND,0,10th Pass,50352,15000,35352,106,GEN,DAVANAGERE,BANGALORE DIVISION,false,true,false,Male,,,,,,
Anand Balkrishna  Appugol,http://myneta.info/karnataka2013/candidate.php?candidate_id=724,KITTUR,JD(S),1,10th Pass,45330603,12005427,33325176,15,GEN,BELGAUM,BELGAUM DIVISION,true,true,true,Male,,,,,,
Anand Singh,http://myneta.info/karnataka2013/candidate.php?candidate_id=101,VIJAYANAGARA,BJP,1,12th Pass,1045345934,93118541,952227393,90,GEN,BELLARY,GULBARGA REGION,true,true,true,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=101&id2=394,1045345934,923464936,121880998,13%,
Ananda M.G,http://myneta.info/karnataka2013/candidate.php?candidate_id=1442,HOSAKOTE,IND,0,10th Pass,40000,0,40000,178,GEN,BANGALORE RURAL,BANGALORE DIVISION,false,false,false,Male,,,,,,
Anandappa. H,http://myneta.info/karnataka2013/candidate.php?candidate_id=2120,MAYAKONDA,IND,0,5th Pass,33165000,17800000,15365000,108,SC,DAVANAGERE,BANGALORE DIVISION,true,true,false,Male,,,,,,
Anandkumar Chopra,http://myneta.info/karnataka2013/candidate.php?candidate_id=1537,SAUNDATTI YELLAMMA,IND,0,10th Pass,4296430,0,4296430,17,GEN,BELGAUM,BELGAUM DIVISION,true,true,false,Male,,,,,,
Anandswamy Gaddadevarmath,http://myneta.info/karnataka2013/candidate.php?candidate_id=1553,BELGAUM RURAL,IND,0,Graduate,137438511,5000000,132438511,13,GEN,BELGAUM,BELGAUM DIVISION,true,true,false,Male,,,,,,
Ananth Reddy Kandalli,http://myneta.info/karnataka2013/candidate.php?candidate_id=3007,YADGIR,IND,0,5th Pass,1160000,0,1160000,38,GEN,YADGIR,GULBARGA REGION,false,false,false,Male,,,,,,
Andanayya Gurupadayya  Kurtakoti,http://myneta.info/karnataka2013/candidate.php?candidate_id=910,GADAG,JD(S),0,Graduate,1322000,0,1322000,66,GEN,GADAG,BELGAUM DIVISION,false,false,false,Male,,,,,,
Angadi Mahesh Gurappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=1534,SAUNDATTI YELLAMMA,NCP,0,Graduate,371171,60000,311171,17,GEN,BELGAUM,BELGAUM DIVISION,false,false,false,Male,,,,,,
Angara.S,http://myneta.info/karnataka2013/candidate.php?candidate_id=593,SULLIA,BJP,0,8th Pass,9191950,684124,8507826,207,SC,DAKSHINA KANNADA,MYSORE DIVISION,false,true,false,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=593&id2=1721,9191950,2719600,6472350,238%,PAN is Different
Anil H Lad,http://myneta.info/karnataka2013/candidate.php?candidate_id=748,BELLARY CITY,INC,0,8th Pass,2889876598,733042818,2156833780,94,GEN,BELLARY,GULBARGA REGION,true,true,false,Male,,,,,,
Anil Kumar D.,http://myneta.info/karnataka2013/candidate.php?candidate_id=931,YELLAPUR,JD(S),0,12th Pass,16797500,330000000,-313202500,81,GEN,UTTARA KANNADA,BELGAUM DIVISION,true,true,false,Male,,,,,,
Anil M Potdar,http://myneta.info/karnataka2013/candidate.php?candidate_id=715,BELGAUM DAKSHIN,INC,0,Graduate,68344655,360000,67984655,12,GEN,BELGAUM,BELGAUM DIVISION,true,true,false,Male,,,,,,
Anil Prakashbabu Mensinkai,http://myneta.info/karnataka2013/candidate.php?candidate_id=911,GADAG,BSRC,0,Graduate Professional,8330000,1510000,6820000,66,GEN,GADAG,BELGAUM DIVISION,true,true,false,Male,,,,,,
Anilkumar,http://myneta.info/karnataka2013/candidate.php?candidate_id=2988,GURMITKAL,IND,0,Graduate Professional,5150000,250000,4900000,39,GEN,YADGIR,GULBARGA REGION,false,true,false,Male,,,,,,
Anilkumar Gundappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=761,BIDAR,BSRC,0,Graduate Professional,6340850,250000,6090850,50,GEN,BIDAR,GULBARGA REGION,true,true,false,Male,,,,,,
Anitha Horadi,http://myneta.info/karnataka2013/candidate.php?candidate_id=2183,HUBLI-DHARWAD-WEST,IND,0,Post Graduate,3001250,0,3001250,74,GEN,DHARWAD,BELGAUM DIVISION,true,true,false,Female,,,,,,
Anitha Kumaraswamy,http://myneta.info/karnataka2013/candidate.php?candidate_id=157,CHANNAPATNA,JD(S),0,Graduate Professional,1379687114,669403008,710284106,185,GEN,RAMANAGARA,BANGALORE DIVISION,true,true,false,Female,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=157&id2=1977,1379687114,398383751,981303363,246%,
Anjanamurthy,http://myneta.info/karnataka2013/candidate.php?candidate_id=1460,NELAMANGALA,IND,0,Graduate Professional,15337458,1154646,14182812,181,SC,BANGALORE RURAL,BANGALORE DIVISION,true,true,false,Male,,,,,,
Anjanamurthy,http://myneta.info/karnataka2013/candidate.php?candidate_id=227,NELAMANGALA,INC,0,Graduate Professional,183337458,1154646,182182812,181,SC,BANGALORE RURAL,BANGALORE DIVISION,true,false,false,Male,,,,,,
Anjanayya,http://myneta.info/karnataka2013/candidate.php?candidate_id=2691,RAICHUR RURAL,IND,0,Graduate Professional,503634,0,503634,53,ST,RAICHUR,GULBARGA REGION,false,false,false,Male,,,,,,
Anjaneya,http://myneta.info/karnataka2013/candidate.php?candidate_id=1134,KORATAGERE,BSRC,0,Graduate Professional,2011500,0,2011500,134,SC,TUMKUR,BANGALORE DIVISION,true,false,false,Male,,,,,,
Anjinappa  Kajjeru,http://myneta.info/karnataka2013/candidate.php?candidate_id=1701,KUDLIGI,IND,0,10th Pass,15000,0,15000,96,ST,BELLARY,GULBARGA REGION,false,false,false,Male,,,,,,
Anna Sunil Soans,http://myneta.info/karnataka2013/candidate.php?candidate_id=2941,KARKALA,BSP,0,12th Pass,550000,270000,280000,122,GEN,UDUPI,MYSORE DIVISION,false,true,false,Male,,,,,,
Annappa Akash S. Madival,http://myneta.info/karnataka2013/candidate.php?candidate_id=2955,SIRSI,IND,0,10th Pass,1880842,238976,1641866,80,GEN,UTTARA KANNADA,BELGAUM DIVISION,false,false,false,Male,,,,,,
Annappa K,http://myneta.info/karnataka2013/candidate.php?candidate_id=1209,CHAMRAJAPET,IND,0,8th Pass,575000,300000,275000,168,GEN,BANGALORE,BANGALORE DIVISION,false,true,false,Male,,,,,,
Annappa Khainur,http://myneta.info/karnataka2013/candidate.php?candidate_id=288,INDI,JD(S),0,8th Pass,68730499,8725154,60005345,32,GEN,BIJAPUR,BELGAUM DIVISION,true,true,false,Male,,,,,,
Annappa Magadum,http://myneta.info/karnataka2013/candidate.php?candidate_id=689,CHIKKODI-SADALGA,JD(S),0,Graduate,8400000,970000,7430000,2,GEN,BELGAUM,BELGAUM DIVISION,true,true,false,Male,,,,,,
Annappa Marathe,http://myneta.info/karnataka2013/candidate.php?candidate_id=3015,KITTUR,IND,0,Post Graduate,850766,50000,800766,15,GEN,BELGAUM,BELGAUM DIVISION,false,false,false,Male,,,,,,
Annappa Somanna Aigali,http://myneta.info/karnataka2013/candidate.php?candidate_id=1607,ATHANI,BSP,0,5th Pass,3368500,0,3368500,3,GEN,BELGAUM,BELGAUM DIVISION,false,false,false,Male,,,,,,
Ansar Pasha,http://myneta.info/karnataka2013/candidate.php?candidate_id=1482,BYATARAYANAPURA,IND,0,5th Pass,1595000,0,1595000,152,GEN,BANGALORE,BANGALORE DIVISION,false,false,false,Male,,,,,,
Ansarahmed,http://myneta.info/karnataka2013/candidate.php?candidate_id=2084,HARIHAR,IND,0,Graduate,2188000,235000,1953000,105,GEN,DAVANAGERE,BANGALORE DIVISION,false,true,false,Male,,,,,,
Anthon Fernandes,http://myneta.info/karnataka2013/candidate.php?candidate_id=922,KARWAR,KJP,0,10th Pass,6000000,1100000,4900000,77,GEN,UTTARA KANNADA,BELGAUM DIVISION,true,true,false,Male,,,,,,
Anthon Zuvava Mendossa,http://myneta.info/karnataka2013/candidate.php?candidate_id=1546,KHANAPUR,IND,0,Others,4068013,2430000,1638013,14,GEN,BELGAUM,BELGAUM DIVISION,true,true,false,Male,,,,,,
Anthony A. Santhosh,http://myneta.info/karnataka2013/candidate.php?candidate_id=1284,SHANTINAGAR,IND,0,10th Pass,6811426,25000,6786426,163,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Male,,,,,,
Anupama.M.L.,http://myneta.info/karnataka2013/candidate.php?candidate_id=1294,K.R. PURA,JD(U),0,Post Graduate,44449000,0,44449000,151,GEN,BANGALORE,BANGALORE DIVISION,false,true,false,Female,,,,,,
Anwar,http://myneta.info/karnataka2013/candidate.php?candidate_id=2854,TUMKUR RURAL,IND,0,Not Given,3216150,0,3216150,133,GEN,TUMKUR,BANGALORE DIVISION,false,true,false,Male,,,,,,
Anwarsab  Bashasab Raibag,http://myneta.info/karnataka2013/candidate.php?candidate_id=2182,HUBLI-DHARWAD-WEST,IND,0,5th Pass,382200,0,382200,74,GEN,DHARWAD,BELGAUM DIVISION,false,false,false,Male,,,,,,
Aparna.B.R,http://myneta.info/karnataka2013/candidate.php?candidate_id=2694,RAICHUR,SUCI(C),0,Post Graduate,25436,0,25436,54,GEN,RAICHUR,GULBARGA REGION,false,false,false,Female,,,,,,
Appachu Ranjan .M.P,http://myneta.info/karnataka2013/candidate.php?candidate_id=357,MADIKERI,BJP,0,12th Pass,106509963,1927363,104582600,208,GEN,KODAGU,MYSORE DIVISION,false,true,false,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=357&id2=1725,106509963,1820000,104689963,5752%,PAN was missing last time
Appaiah,http://myneta.info/karnataka2013/candidate.php?candidate_id=1700,KUDLIGI,IND,0,Illiterate,20000,0,20000,96,ST,BELLARY,GULBARGA REGION,false,false,false,Male,,,,,,
Appaji Urf Channabasavaraj  Shankarao Nadagoud,http://myneta.info/karnataka2013/candidate.php?candidate_id=6,MUDDEBIHAL,INC,0,Graduate,46383135,3222968,43160167,26,GEN,BIJAPUR,BELGAUM DIVISION,true,true,false,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=6&id2=457,46383135,33877064,12506071,37%,
Appannanavara  Nataraja Gouda,http://myneta.info/karnataka2013/candidate.php?candidate_id=1674,BELLARY CITY,IND,0,10th Pass,196000,0,196000,94,GEN,BELLARY,GULBARGA REGION,false,false,false,Male,,,,,,
Appasaheb Appu Mallappa Pattanashetty,http://myneta.info/karnataka2013/candidate.php?candidate_id=281,BIJAPUR CITY,BJP,0,Graduate Professional,16466406,192263,16274143,30,GEN,BIJAPUR,BELGAUM DIVISION,true,true,false,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=281&id2=442,16466406,7657777,8808629,115%,PAN is Different
Appasaheb Shripati  Kurane,http://myneta.info/karnataka2013/candidate.php?candidate_id=1612,CHIKKODI-SADALGA,LJP,0,12th Pass,330000,0,330000,2,GEN,BELGAUM,BELGAUM DIVISION,false,false,false,Male,,,,,,
Appasahebgouda,http://myneta.info/karnataka2013/candidate.php?candidate_id=3002,SHAHAPUR,IND,0,12th Pass,713000,80000,633000,37,GEN,YADGIR,GULBARGA REGION,false,false,false,Male,,,,,,
Apsar Pasha,http://myneta.info/karnataka2013/candidate.php?candidate_id=1954,CHICKAMAGALUR,NCP,0,10th Pass,33399932,3456150,29943782,125,GEN,CHICKMAGALUR,MYSORE DIVISION,true,true,false,Male,,,,,,
Apsar Pasha,http://myneta.info/karnataka2013/candidate.php?candidate_id=1958,CHICKAMAGALUR,IND,0,8th Pass,233080,0,233080,125,GEN,CHICKMAGALUR,MYSORE DIVISION,false,false,false,Male,,,,,,
Araga Jnanendra,http://myneta.info/karnataka2013/candidate.php?candidate_id=1056,TIRTHAHALLI,BJP,1,Graduate,17069694,105000,16964694,114,GEN,SHIMOGA,BANGALORE DIVISION,true,true,false,Male,,,,,,
Arakera K.Shivanagouda Nayak,http://myneta.info/karnataka2013/candidate.php?candidate_id=78,DEVADURGA,BJP,0,12th Pass,39687519,0,39687519,56,ST,RAICHUR,GULBARGA REGION,true,true,false,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=78&id2=1945,39687519,7837378,31850141,406%,
Aralapura Manjegowda A.N.,http://myneta.info/karnataka2013/candidate.php?candidate_id=2360,SHRAVANABELAGOLA,KRRS,0,8th Pass,4400000,1200000,3200000,193,GEN,HASSAN,MYSORE DIVISION,false,true,false,Male,,,,,,
Aravind Limbavali,http://myneta.info/karnataka2013/candidate.php?candidate_id=379,MAHADEVAPURA,BJP,1,Graduate Professional,61266557,14855631,46410926,174,SC,BANGALORE,BANGALORE DIVISION,true,true,true,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=379&id2=63,61266557,12908418,48358139,375%,
Aravind Mahadevarao  Dalawai,http://myneta.info/karnataka2013/candidate.php?candidate_id=1620,RAMDURG,JD(U),0,Post Graduate,86086000,9201044,76884956,18,GEN,BELGAUM,BELGAUM DIVISION,true,true,false,Male,,,,,,
Aravind Rukmabai Kalakeri,http://myneta.info/karnataka2013/candidate.php?candidate_id=1828,INDI,IND,0,Graduate,465000,50000,415000,32,GEN,BIJAPUR,BELGAUM DIVISION,false,false,false,Male,,,,,,
Arbail Hebbar Shivaram,http://myneta.info/karnataka2013/candidate.php?candidate_id=424,YELLAPUR,INC,0,10th Pass,90206437,53265337,36941100,81,GEN,UTTARA KANNADA,BELGAUM DIVISION,true,true,false,Male,,,,,,
Arjun Kumar G.B.,http://myneta.info/karnataka2013/candidate.php?candidate_id=2363,SHRAVANABELAGOLA,IND,1,Graduate,12171384,350000,11821384,193,GEN,HASSAN,MYSORE DIVISION,false,true,false,Male,,,,,,
Arogya Swamy.B.,http://myneta.info/karnataka2013/candidate.php?candidate_id=1630,HAGARIBOMMANAHALLI,JD(U),0,10th Pass,0,0,0,89,SC,BELLARY,GULBARGA REGION,false,false,false,Male,,,,,,
Arun Kumar T.R,http://myneta.info/karnataka2013/candidate.php?candidate_id=1397,RAJARAJESHWARINAGAR,Bharatiya Dr. B.R. Ambedkar Janata Party,0,Graduate Professional,310000,0,310000,154,GEN,BANGALORE,BANGALORE DIVISION,false,true,false,Male,,,,,,
Aruna Gowda M.,http://myneta.info/karnataka2013/candidate.php?candidate_id=1029,CHAMARAJA,KJP,0,12th Pass,6450000,0,6450000,217,GEN,MYSORE,MYSORE DIVISION,false,true,false,Male,,,,,,
Aruna Kumar,http://myneta.info/karnataka2013/candidate.php?candidate_id=2556,MELUKOTE,IND,0,8th Pass,294500,0,294500,188,GEN,MANDYA,MYSORE DIVISION,false,true,false,Male,,,,,,
Arunachalam. Y,http://myneta.info/karnataka2013/candidate.php?candidate_id=1670,BELLARY CITY,Pyramid Party of India,0,Post Graduate,100000,0,100000,94,GEN,BELLARY,GULBARGA REGION,false,true,false,Male,,,,,,
Arunakumara. H. Jainapura,http://myneta.info/karnataka2013/candidate.php?candidate_id=1795,BABALESHWAR,IND,0,Post Graduate,1235900,0,1235900,29,GEN,BIJAPUR,BELGAUM DIVISION,false,false,false,Male,,,,,,
Arunkumar,http://myneta.info/karnataka2013/candidate.php?candidate_id=1711,BASAVAKALYAN,IND,0,Graduate,2100000,0,2100000,47,GEN,BIDAR,GULBARGA REGION,false,true,false,Male,,,,,,
Arunkumar Pujar,http://myneta.info/karnataka2013/candidate.php?candidate_id=970,RANEBENNUR,BJP,0,10th Pass,14723858,4091988,10631870,87,GEN,HAVERI,BELGAUM DIVISION,true,true,false,Male,,,,,,
Arunkumar.P.,http://myneta.info/karnataka2013/candidate.php?candidate_id=1355,BASAVANAGUDI,IND,0,10th Pass,1380500,180000,1200500,170,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Male,,,,,,
Arvind  Chandrakant  Bellad,http://myneta.info/karnataka2013/candidate.php?candidate_id=903,HUBLI-DHARWAD-WEST,BJP,1,Graduate Professional,480563000,15840000,464723000,74,GEN,DHARWAD,BELGAUM DIVISION,true,true,true,Male,,,,,,
Arvind Chandrakant Patil,http://myneta.info/karnataka2013/candidate.php?candidate_id=1544,KHANAPUR,IND,0,12th Pass,7602935,1838778,5764157,14,GEN,BELGAUM,BELGAUM DIVISION,true,true,false,Male,,,,,,
Arvind.B.Patil,http://myneta.info/karnataka2013/candidate.php?candidate_id=1182,VIJAYANAGAR,IND,0,Graduate Professional,4548354,0,4548354,167,GEN,BANGALORE,BANGALORE DIVISION,false,true,false,Male,,,,,,
Asgar A Maheen  S. M,http://myneta.info/karnataka2013/candidate.php?candidate_id=1212,CHAMRAJAPET,IND,5,12th Pass,4700000,0,4700000,168,GEN,BANGALORE,BANGALORE DIVISION,false,true,false,Male,,,,,,
Asgar A Maheen S.M,http://myneta.info/karnataka2013/candidate.php?candidate_id=1224,CHICKPET,IND,5,12th Pass,4700000,0,4700000,169,GEN,BANGALORE,BANGALORE DIVISION,false,true,false,Male,,,,,,
Asha R. Patel,http://myneta.info/karnataka2013/candidate.php?candidate_id=2137,HONNALI,SJP,0,Graduate Professional,604800,0,604800,110,GEN,DAVANAGERE,BANGALORE DIVISION,false,true,false,Female,,,,,,
Ashish Kapur,http://myneta.info/karnataka2013/candidate.php?candidate_id=1522,BANGALORE SOUTH,IND,0,Post Graduate,230000,0,230000,176,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Male,,,,,,
Ashok,http://myneta.info/karnataka2013/candidate.php?candidate_id=1754,BHALKI,IND,0,Graduate Professional,120000,0,120000,51,GEN,BIDAR,GULBARGA REGION,false,false,false,Male,,,,,,
Ashok  Gurushiddayya  Kambi,http://myneta.info/karnataka2013/candidate.php?candidate_id=725,KITTUR,BSRC,0,5th Pass,1239000,0,1239000,15,GEN,BELGAUM,BELGAUM DIVISION,false,false,false,Male,,,,,,
Ashok B Govekar,http://myneta.info/karnataka2013/candidate.php?candidate_id=718,BELGAUM RURAL,JD(S),0,5th Pass,11840157,0,11840157,13,GEN,BELGAUM,BELGAUM DIVISION,true,true,false,Male,,,,,,
Ashok Basappa Mysore,http://myneta.info/karnataka2013/candidate.php?candidate_id=2403,SHIGGAON,JD(U),0,Post Graduate,6580000,1750000,4830000,83,GEN,HAVERI,BELGAUM DIVISION,true,true,false,Male,,,,,,
Ashok Chandrakant  Sagar,http://myneta.info/karnataka2013/candidate.php?candidate_id=1721,HUMNABAD,IND,0,Graduate,750000,150000,600000,48,GEN,BIDAR,GULBARGA REGION,false,true,false,Male,,,,,,
Ashok Kheny,http://myneta.info/karnataka2013/candidate.php?candidate_id=1728,BIDAR SOUTH,KMP,1,Post Graduate,1452120014,293658080,1158461934,49,GEN,BIDAR,GULBARGA REGION,true,true,true,Male,,,,,,
Ashok Lamani,http://myneta.info/karnataka2013/candidate.php?candidate_id=1786,BASAVANA BAGEVADI,IND,0,Post Graduate,0,0,0,28,GEN,BIJAPUR,BELGAUM DIVISION,false,false,false,Male,,,,,,
Ashok Limbavali,http://myneta.info/karnataka2013/candidate.php?candidate_id=643,MUDHOL,BSRC,0,12th Pass,2092000,0,2092000,19,SC,BAGALKOT,BELGAUM DIVISION,true,true,false,Male,,,,,,
Ashok Mahadevappa Pattan,http://myneta.info/karnataka2013/candidate.php?candidate_id=240,RAMDURG,INC,0,Graduate,12002821,2200825,9801996,18,GEN,BELGAUM,BELGAUM DIVISION,true,true,false,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=240&id2=336,12002821,2680000,9322821,348%,Age Difference=1 PAN was missing last time
Ashok Mallappa Javali,http://myneta.info/karnataka2013/candidate.php?candidate_id=2211,GADAG,NCP,0,Graduate,1850000,0,1850000,66,GEN,GADAG,BELGAUM DIVISION,false,false,false,Male,,,,,,
Ashok Murthy,http://myneta.info/karnataka2013/candidate.php?candidate_id=477,TIRTHAHALLI,BSRC,0,Graduate,23802450,1388283,22414167,114,GEN,SHIMOGA,BANGALORE DIVISION,false,true,false,Male,,,,,,
