candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks
Aajuram Jagat,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1238,KOTA,IND,0,10th Pass,616143,0,616143,25,GEN,BILASPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Aashish Singh Thakur,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=385,TAKHATPUR,INC,0,Graduate Professional,61796526,8642719,53153807,28,GEN,BILASPUR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Abdul Nayeem Khan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1163,RAIPUR CITY SOUTH,IND,0,10th Pass,1107310,800000,307310,51,GEN,RAIPUR,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Abdul Washim,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=262,RAIPUR CITY SOUTH,IND,0,10th Pass,237700,0,237700,51,GEN,RAIPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Abraham Tirkey,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=415,KUNKURI,INC,1,Graduate,19116717,846481,18270236,13,ST,JASHPUR,NOTHERN HILLS,true,true,false,Male,,,,,,
Ad Udho Ram Koshaley,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=253,SARANGARH,NPP,0,Graduate Professional,1040000,0,1040000,17,SC,RAIGARH,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Agar Kumar Sahu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1017,LORMI,LJP,0,10th Pass,3400000,800000,2600000,26,GEN,MUNGELI,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Agni Chandrakar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1069,MAHASAMUND,INC,0,Graduate Professional,16534473,2058050,14476423,42,GEN,MAHASAMUND,CHHATTISGARH PLAINS,true,true,false,Male,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=1069&id2=225,16534473,13025637,3508836,27%,PAN was missing last time
Ahfaz Rashid,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1144,RAIPUR CITY WEST,Bhartiya Sarvajan Hitay Samaj Party,0,Graduate,117000,0,117000,49,GEN,RAIPUR,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Ajay Chandrakar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=478,KURUD,BJP,0,Post Graduate,83362232,25014255,58347977,57,GEN,DHAMTARI,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Ajay Kumar Baghmar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1093,KASDOL,CSM,0,10th Pass,3904000,100000,3804000,44,GEN,BALODABAZAR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Ajay Kumar Sidar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=866,KHARSIA,GGP,0,Graduate,410300,0,410300,18,GEN,RAIGARH,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Ajeet Paul,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=891,BHILAI NAGAR,IND,0,Graduate Professional,783000,0,783000,65,GEN,DURG,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Ajit Kumar Singh,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=311,SAMRI,IND,0,Graduate,0,0,0,8,ST,BALRAMPUR,NOTHERN HILLS,true,true,false,Male,,,,,,
Ajmat Khan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=261,RAIPUR CITY SOUTH,IND,0,10th Pass,195000,0,195000,51,GEN,RAIPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Ali Hussain Siddiqui,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=700,VAISHALI NAGAR,IND,0,Post Graduate,88000,0,88000,66,GEN,DURG,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Alka Mudliyar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=25,RAJNANDGAON,INC,0,Post Graduate,26769906,4951833,21818073,75,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,true,true,false,Female,,,,,,
Alok Jha,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=483,PATAN,IND,0,8th Pass,3929113,1433438,2495675,62,GEN,DURG,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Amalsai Sori,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=79,KONDAGAON,CPI,0,Graduate,848000,0,848000,83,ST,KONDAGAON,BASTAR PLATEAU,false,true,false,Male,,,,,,
Amar Agrwal,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=985,BILASPUR,BJP,0,Graduate,25379412,3394691,21984721,30,GEN,BILASPUR,CHHATTISGARH PLAINS,true,true,false,Male,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=985&id2=25,25379412,18178143,7201269,40%,
Amar Singh Rathore,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=437,JANJGIR-CHAMPA,BSP,1,12th Pass,28851742,4690695,24161047,34,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,true,true,true,Male,,,,,,
Amarjeet Bhagat,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=527,SITAPUR,INC,0,12th Pass,29499891,2276158,27223733,11,ST,SURGUJA,NOTHERN HILLS,true,true,false,Male,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=527&id2=357,29499891,12572829,16927062,135%,
Ambesh Jangre,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=336,PAMGARH,BJP,0,Graduate,4457931,1250000,3207931,38,SC,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Ambika Markam,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=476,SIHAWA,INC,0,Post Graduate,6260521,250000,6010521,56,ST,DHAMTARI,CHHATTISGARH PLAINS,true,true,false,Female,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=476&id2=35,6260521,2922000,3338521,114%,Age Difference=3 PAN was missing last time
Ambika Mishara,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=926,GUNDERDEHI,IND,0,Post Graduate,72168,0,72168,61,GEN,BALOD,CHHATTISGARH PLAINS,false,true,false,Female,,,,,,
Amit Aishwary Jogi,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=380,MARWAHI,INC,2,Graduate Professional,21464896,0,21464896,24,ST,BILASPUR,CHHATTISGARH PLAINS,true,true,true,Male,,,,,,
Amitesh Shukla,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=234,RAJIM,INC,0,Graduate Professional,212647656,1077114,211570542,54,GEN,GARIABAND,CHHATTISGARH PLAINS,true,true,false,Male,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=234&id2=257,212647656,41526324,171121332,412%,Age Difference=7 PAN was missing last time
Anand Bande,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1100,BALODA BAZAR,IND,1,8th Pass,6226032,4700000,1526032,45,GEN,BALODABAZAR,CHHATTISGARH PLAINS,false,true,true,Male,,,,,,
Anand Kumar Tandan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=990,BILASPUR,IND,0,10th Pass,0,0,0,30,GEN,BILASPUR,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Anil Channe,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=828,AMBIKAPUR,Bharatiya Dalit Congress,2,10th Pass,25616500,1350000,24266500,10,GEN,SURGUJA,NOTHERN HILLS,true,true,false,Male,,,,,,
Anil Kathle,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=637,KAWARDHA,IND,0,12th Pass,1200000,100000,1100000,72,GEN,KABIRDHAM,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Anil Kumar Chouhan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1013,MASTURI,GGP,0,12th Pass,65000,0,65000,32,SC,BILASPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Anil Kumar Gayakward,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=606,BILASPUR,IND,0,Graduate Professional,8759692,0,8759692,30,GEN,BILASPUR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Anil Kumar Pandey,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=963,KATGHORA,SP,0,5th Pass,1822900,14625,1808275,22,GEN,KORBA,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Anil Kumar Parha,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=536,PATHALGAON,NPP,0,12th Pass,665964,0,665964,14,ST,JASHPUR,NOTHERN HILLS,false,false,false,Male,,,,,,
Anil Minj,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=512,RAMANUJGANJ,IND,0,12th Pass,150000,0,150000,7,ST,BALRAMPUR,NOTHERN HILLS,false,false,false,Male,,,,,,
Anil Mishra,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1135,RAIPUR CITY WEST,BSP,0,Post Graduate,1099000,0,1099000,49,GEN,RAIPUR,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Anil Painkra,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=818,LUNDRA,BSP,0,10th Pass,4114500,84000,4030500,9,ST,SURGUJA,NOTHERN HILLS,false,true,false,Male,,,,,,
Anila Bhendia,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=305,DONDI LOHARA,INC,0,Post Graduate,28517653,3106709,25410944,60,ST,BALOD,CHHATTISGARH PLAINS,true,true,false,Female,,,,,,
Anita Kumeti,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=911,DONDI LOHARA,IND,0,Graduate,1892643,500000,1392643,60,ST,BALOD,CHHATTISGARH PLAINS,false,true,false,Female,,,,,,
Anita Patre,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=293,NAWAGARH,INC,0,Post Graduate,4936253,0,4936253,70,SC,BEMETARA,CHHATTISGARH PLAINS,false,false,false,Female,,,,,,
Anita Sharma,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1124,DHARSIWA,INC,0,12th Pass,50327049,18016094,32310955,47,GEN,RAIPUR,CHHATTISGARH PLAINS,true,true,false,Female,,,,,,
Anju Sinha,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=96,KHUJJI,CSM,0,10th Pass,61000,0,61000,77,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,false,false,false,Female,,,,,,
Annapurna Thakur,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=154,MOHLA-MANPUR,IND,0,Post Graduate,8422337,0,8422337,78,ST,RAJNANDGAON,CHHATTISGARH PLAINS,false,true,false,Female,,,,,,
Anuradha Agrawal,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=214,KURUD,BSP,0,8th Pass,1838107,0,1838107,57,GEN,DHAMTARI,CHHATTISGARH PLAINS,false,false,false,Female,,,,,,
Anurag Singh Dev,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1236,AMBIKAPUR,IND,0,12th Pass,775113,0,775113,10,GEN,SURGUJA,NOTHERN HILLS,false,false,false,Male,,,,,,
Anurag Singh Dev,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=523,AMBIKAPUR,BJP,1,Graduate Professional,8824141,1781888,7042253,10,GEN,SURGUJA,NOTHERN HILLS,true,true,false,Male,,,,,,
Anwarul Huq,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=344,RAIPUR CITY SOUTH,IND,0,Literate,116200,0,116200,51,GEN,RAIPUR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Arun Harpal,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1070,MAHASAMUND,IND,0,8th Pass,1945000,750000,1195000,42,GEN,MAHASAMUND,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Arun Kumar Joshi,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=239,DURG CITY,IND,0,Others,79500,0,79500,64,GEN,DURG,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Arun Kumar Rajwade,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=410,PREMNAGAR,BSP,0,12th Pass,636500,0,636500,4,GEN,SURAJPUR,NOTHERN HILLS,false,true,false,Male,,,,,,
Arun Vora,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=677,DURG CITY,INC,0,Post Graduate,14582983,381186,14201797,64,GEN,DURG,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Arvind Kumar Nandeshwar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=27,RAJNANDGAON,BSP,1,12th Pass,680800,0,680800,75,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Arvind Kumar Sharma,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=425,KORBA,BSP,0,10th Pass,21725000,26051530,-4326530,21,GEN,KORBA,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Arvind Sharan Singh,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=788,BHATGAON,IND,2,12th Pass,8359243,364564,7994679,5,GEN,SURAJPUR,NOTHERN HILLS,true,true,true,Male,,,,,,
Asha Devi Poya,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=795,PRATAPPUR,GGP,0,Graduate Professional,490000,0,490000,6,ST,SURAJPUR,NOTHERN HILLS,false,false,false,Female,,,,,,
Asharam Lohar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=29,KHUJJI,IND,0,10th Pass,605000,0,605000,77,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Ashok Kumar Dhiwar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1002,BELTARA,Akhil Bhartiya Gondwana Party,0,12th Pass,7353,0,7353,31,GEN,BILASPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Ashok Kumar Dongre,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=302,AHIWARA,INC,0,Post Graduate,2913272,311021,2602251,67,SC,DURG,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Ashok Kumar Sonwani,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1022,MUNGELI,Bharatiya Pichda Dal,0,5th Pass,2260000,0,2260000,27,SC,MUNGELI,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Ashok Kumar Suryavanshi,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=608,BELTARA,Bahujan Samaj Mukti Morcha,0,Graduate,738000,200,737800,31,GEN,BILASPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Ashok Patel,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1249,LORMI,IND,0,10th Pass,1809264,9750,1799514,26,GEN,MUNGELI,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Ashok Sahu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=473,KAWARDHA,BJP,0,Post Graduate,11934683,0,11934683,72,GEN,KABIRDHAM,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Ashok Sharma,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=564,KORBA,GGP,0,10th Pass,1310000,0,1310000,21,GEN,KORBA,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Ashok Som,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=721,SIHAWA,NCP,0,Graduate Professional,12953000,0,12953000,56,ST,DHAMTARI,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Ashok Tandulkar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=648,SAJA,IND,0,8th Pass,13000,0,13000,68,GEN,DURG,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Ashwani Kumar Rajak,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=590,BILHA,IND,0,10th Pass,289530,0,289530,29,GEN,BILASPUR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Avadhesh Chandel,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=651,BEMETARA,BJP,0,12th Pass,13817410,295496,13521914,69,GEN,BEMETARA,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Awadh Ram Banjara,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1060,BASNA,CSM,0,8th Pass,651000,0,651000,40,GEN,MAHASAMUND,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Ayodhya Dhruw,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1104,BALODA BAZAR,IND,0,12th Pass,110000,0,110000,45,GEN,BALODABAZAR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
B S Rawate,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=51,BHANUPRATAPPUR,NPP,0,Post Graduate,13835315,4601190,9234125,80,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,true,true,false,Male,,,,,,
B. D. Qureshi,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=229,BHILAI NAGAR,INC,0,10th Pass,38782533,0,38782533,65,GEN,DURG,CHHATTISGARH PLAINS,true,true,false,Male,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=229&id2=51,38782533,8776985,30005548,342%,
Babu Lal,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=233,GUNDERDEHI,BSP,0,Graduate Professional,666774,0,666774,61,GEN,BALOD,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Babulal,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=770,PAMGARH,LJP,1,8th Pass,3060865,45000,3015865,38,SC,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Badri Dhar Deewan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=389,BELTARA,BJP,0,10th Pass,21089249,0,21089249,31,GEN,BILASPUR,CHHATTISGARH PLAINS,true,true,false,Male,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=389&id2=27,21089249,7922488,13166761,166%,PAN was missing last time
Bahal Verma,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=656,BEMETARA,BSP,0,8th Pass,9387000,1000000,8387000,69,GEN,BEMETARA,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Baidu Ram Kashyap,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=44,CHITRAKOT,BJP,0,10th Pass,15745402,1341357,14404045,87,ST,BASTAR (JAGDALPUR),BASTAR PLATEAU,true,true,false,Male,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=44&id2=9,15745402,2661181,13084221,492%,PAN was missing last time
Baijnath Kerketta,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=806,PRATAPPUR,IND,0,12th Pass,54000,0,54000,6,ST,SURAJPUR,NOTHERN HILLS,true,true,false,Male,,,,,,
Bajrang Bali Painkra,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=843,JASHPUR,IND,0,Graduate,870000,0,870000,12,ST,JASHPUR,NOTHERN HILLS,false,true,false,Male,,,,,,
Balamdina Ekka,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=840,SITAPUR,IND,0,12th Pass,5126018,400000,4726018,11,ST,SURGUJA,NOTHERN HILLS,false,false,false,Female,,,,,,
Baldau Prasad Sahu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=881,PATAN,IND,0,8th Pass,205000,60000,145000,62,GEN,DURG,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Baldau Prashad Sahu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1016,LORMI,Bharatiya Pichda Dal,0,Graduate,50178,0,50178,26,GEN,MUNGELI,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Baldav Prashad Baghal,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1241,KOTA,IND,0,10th Pass,2950000,0,2950000,25,GEN,BILASPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Baldev Manjhi,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=112,BASTAR,Bharatiya Dalit Congress,0,5th Pass,1250783,40000,1210783,85,ST,BASTAR (JAGDALPUR),BASTAR PLATEAU,false,false,false,Male,,,,,,
Balmukund Dewangan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=290,GUNDERDEHI,IND,0,Graduate Professional,34403874,1399642,33004232,61,GEN,BALOD,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Balsingh Andilya,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=281,BHATGAON,CPI,0,12th Pass,1489249,70000,1419249,5,GEN,SURAJPUR,NOTHERN HILLS,false,false,false,Male,,,,,,
Balsingh Nag,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=76,KESHKAL,CPI,0,10th Pass,1661127,0,1661127,82,ST,KONDAGAON,BASTAR PLATEAU,true,true,false,Male,,,,,,
Balwant Singh,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1145,RAIPUR CITY WEST,IND,0,Graduate Professional,36749680,1075993,35673687,49,GEN,RAIPUR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Banshi Lal Patel,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=429,KATGHORA,JD(U),0,Graduate,1039790,1790,1038000,22,GEN,KORBA,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Banwari Lal Markam,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=912,DONDI LOHARA,IND,1,Post Graduate,2392200,700000,1692200,60,ST,BALOD,CHHATTISGARH PLAINS,true,true,true,Male,,,,,,
Baran Lal Kariyare,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1012,MASTURI,IND,0,12th Pass,160407,101819,58588,32,SC,BILASPUR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Baranlal Kariyara,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=607,BELTARA,LJP,0,12th Pass,160407,101819,58588,31,GEN,BILASPUR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Basant Kharey,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=769,PAMGARH,IND,0,Post Graduate,183600,0,183600,38,SC,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Basanti Painkra,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=815,SAMRI,IND,0,10th Pass,1387360,0,1387360,8,ST,BALRAMPUR,NOTHERN HILLS,false,true,false,Female,,,,,,
Basil Beck,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=872,DHARAMJAIGARH,IND,0,8th Pass,800000,0,800000,19,ST,RAIGARH,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Bauva Nishad,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1068,MAHASAMUND,IND,0,Illiterate,220000,0,220000,42,GEN,MAHASAMUND,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Bedanti Prasad Tivari,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=499,BAIKUNTHPUR,INC,0,5th Pass,24342366,527726,23814640,3,GEN,KORIA,NOTHERN HILLS,true,true,false,Male,,,,,,
Belaso Tekam,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=375,PRATAPPUR,IND,0,Graduate,2770534,400,2770134,6,ST,SURAJPUR,NOTHERN HILLS,false,true,false,Female,,,,,,
Benu Gendarre,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1153,RAIPUR CITY NORTH,IND,0,8th Pass,70000,0,70000,50,GEN,RAIPUR,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Bhagwat Bhaskar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1081,BILAIGARH,Rashtriya Gondvana Party,0,Graduate,231000,0,231000,43,SC,BALODABAZAR,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Bhaiya Lal Rajwade,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=408,BAIKUNTHPUR,BJP,0,10th Pass,6298464,0,6298464,3,GEN,KORIA,NOTHERN HILLS,true,true,false,Male,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=408&id2=209,6298464,700000,5598464,800%,PAN was missing last time
Bhaiya Ram Sinha,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=711,SANJARI BALOD,INC,0,Post Graduate,22169528,1653679,20515849,59,GEN,BALOD,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Bhaiyalal Jaiswal,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=760,JAIJAIPUR,SP,0,10th Pass,30752000,2891000,27861000,37,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Bhajan Singh Nirankari,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=697,VAISHALI NAGAR,INC,0,Graduate Professional,21562512,2174638,19387874,66,GEN,DURG,CHHATTISGARH PLAINS,true,true,false,Male,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=697&id2=361,21562512,10761000,10801512,100%,Age Difference=3 PAN is Different
Bhanu Pratap,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1,KHAIRAGARH,SHS,0,5th Pass,15305300,5335,15299965,73,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Bharat Khakhariya,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1134,RAIPUR RURAL,IND,0,Not Given,1879739,0,1879739,48,GEN,RAIPUR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Bharat Lal Banjare,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1228,BHILAI NAGAR,IND,0,12th Pass,1400836,171543,1229293,65,GEN,DURG,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Bhau Rao,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=240,DURG CITY,BSP,0,Graduate Professional,3780000,800000,2980000,64,GEN,DURG,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Bhawar Singh,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1005,BELTARA,IND,0,10th Pass,1575776,850000,725776,31,GEN,BILASPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Bhikham Kange,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=54,BHANUPRATAPPUR,GGP,0,12th Pass,418900,94540,324360,80,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,false,false,false,Male,,,,,,
Bhima Ram Vek,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=175,DANTEWADA,SHS,0,10th Pass,7050000,0,7050000,88,ST,DAKSHIN BASTAR DANTEWADA,BASTAR PLATEAU,true,true,false,Male,,,,,,
