candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender
GANGA RAM SANDILYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=351,Lundra,CPI,1,Literate,1555000,0,1555000,9,ST,SURGUJA,NOTHERN HILLS,,false,false,Male
GANGARAM GABHEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=823,Kharsia,CGVP,1,10th Pass,3340000,52500,3287500,18,GEN,RAIGARH,CHHATTISGARH PLAINS,,false,true,Male
GANJHA RAM THAKUR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=402,Lundra,SP,1,10th Pass,2500000,0,2500000,9,ST,SURGUJA,NOTHERN HILLS,,false,false,Male
GHANA RAM SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=60,Gunderdehi,INC,1,Post Graduate,43070000,100000,42970000,61,GEN,BALOD,CHHATTISGARH PLAINS,,true,false,Male
GHANSHYAM DEEP,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=1008,Saraipali,IND,0,Graduate,50000,0,50000,39,SC,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
GHASIYARAM MARKAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=79,Kondagaon,BSP,0,10th Pass,310000,1230,308770,83,ST,KONDAGAON,BASTAR PLATEAU,,false,false,Male
GIRIJA KESHARWANI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=841,Kota,IND,0,12th Pass,8943551,1677298,7266253,25,GEN,BILASPUR,CHHATTISGARH PLAINS,,true,false,Male
GIRVAR VERMA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=486,Dhamtari,SHS,1,Not Given,7251000,370000,6881000,58,GEN,DHAMTARI,CHHATTISGARH PLAINS,,true,false,Male
GITANJALI PATEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=731,Chandrapur,IND,0,Post Graduate,571000,0,571000,36,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,,false,false,Male
GOPAL BUDHRAM URAWN,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=1024,Sitapur,IND,0,12th Pass,1955000,610000,1345000,11,ST,SURGUJA,NOTHERN HILLS,,false,false,Male
GOPAL DIWAKAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=792,Kasdol,IND,0,Not Given,0,0,0,44,GEN,BALODABAZAR,CHHATTISGARH PLAINS,,false,false,Male
GOPAL SHARMA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=923,Premnagar,IND,0,Not Given,34000,0,34000,4,GEN,SURAJPUR,NOTHERN HILLS,,false,false,Male
GORE LAL BARMAN,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=151,Pamgarh,INC,0,8th Pass,3570088,283719,3286369,38,SC,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,,true,false,Male
GOSHAIRAM BHARDWAJ,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=426,Sarangarh,SP,0,Not Given,150000,0,150000,17,SC,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
GOURISHANKAR PATEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=430,Kharsia,JMM,1,8th Pass,2466199,16745,2449454,18,GEN,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
GOVARDHAN GHATGE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=772,Jagdalpur,IND,0,12th Pass,321176,20000,301176,86,GEN,BASTAR (JAGDALPUR),BASTAR PLATEAU,,false,false,Male
GOVARDHAN SINGH KANWAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=905,Pali-Tanakhar,CGVP,1,5th Pass,2000,150000,-148000,23,ST,KORBA,CHHATTISGARH PLAINS,,false,false,Male
GOVERDHAN VAISHNAV,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=734,Chandrapur,IND,0,Not Given,170000,0,170000,36,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,,false,false,Male
GOVIND DHURVE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=845,Kota,RGOP,0,Literate,626000,0,626000,25,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
GOVIND SINGH MARKAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=1018,Sihawa,IND,0,Not Given,9000,0,9000,56,ST,DHAMTARI,CHHATTISGARH PLAINS,,false,false,Male
GOVIND SINGH NETI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=421,Lailunga,GGP,0,Not Given,235000,0,235000,15,ST,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
GOVINDSINGH RAJPUT,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=195,Katghora,IND,0,Post Graduate,3559343,3660474,-101131,22,GEN,KORBA,CHHATTISGARH PLAINS,,true,false,Male
GULAB SINGH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=202,Bharatpur-Sonhat,INC,0,Graduate,1486425,1608000,-121575,1,ST,KORIA,NOTHERN HILLS,,true,false,Male
GURBACHAN CHHABDA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=971,Raipur Rural,IND,0,10th Pass,87000,0,87000,48,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
GURUMUKH SINGH HORA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=39,Dhamtari,INC,0,5th Pass,60217661,0,60217661,58,GEN,DHAMTARI,CHHATTISGARH PLAINS,,true,false,Male
GYAN PRASAD KHUSHWAHA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=583,Baikunthpur,IND,0,Graduate,1142000,19918,1122082,3,GEN,KORIA,NOTHERN HILLS,,true,false,Male
HAIDAR BHATI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=134,Patan,IND,0,8th Pass,50000,0,50000,62,GEN,DURG,CHHATTISGARH PLAINS,,false,false,Male
HAIDAR BHATI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=491,Dharsiwa,SP,0,8th Pass,1260000,0,1260000,47,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
HANSRAM SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=239,Raigarh,BSP,0,Post Graduate,233000,0,233000,16,GEN,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
HARAK RAM RAWATE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=576,Bhanupratappur,JMM,0,Not Given,5085000,0,5085000,80,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,,false,false,Male
HARENDRA CHANDRAKAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=524,Khallari,SHS,0,12th Pass,80000,0,80000,41,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
HARI PRASAR SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=93,Lormi,BSP,0,Not Given,2500000,50000,2450000,26,GEN,MUNGELI,CHHATTISGARH PLAINS,,false,false,Male
HARNARAYAN TEKAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=992,Rampur,RGOP,0,12th Pass,0,0,0,20,ST,KORBA,CHHATTISGARH PLAINS,,false,false,Male
HASANAND KODWANI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=949,Raipur City South,ABSSP,0,8th Pass,25000,169000,-144000,51,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,false,Male
HEERA LAL SHYAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=344,Ramanujganj,IND,0,8th Pass,82000,0,82000,7,ST,BALRAMPUR,NOTHERN HILLS,,false,false,Male
HEERASAI SARUTA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=339,Pratappur,IND,1,8th Pass,270000,0,270000,6,ST,SURAJPUR,NOTHERN HILLS,,false,true,Male
HEMANT KUMAR TANDAN,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=264,Abhanpur,IND,2,Graduate,885500,0,885500,53,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
HEMANT PRADHAN,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=664,Basna,BJSH,0,Not Given,0,0,0,40,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
HEMANT SHARMA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=315,Khairagarh,IND,0,Graduate,3502085,130000,3372085,73,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,,false,false,Male
HEMCHAND DHRITLAHARE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=786,Kasdol,IND,0,Not Given,983500,24000,959500,44,GEN,BALODABAZAR,CHHATTISGARH PLAINS,,false,false,Male
HEMCHAND YADAV,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=53,Durg City,BJP,0,Graduate,5230736,1292000,3938736,64,GEN,DURG,CHHATTISGARH PLAINS,,false,false,Male
HEMLAL NAG,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=510,Kanker,CPI,0,Not Given,974000,0,974000,81,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,,false,false,Male
HEMLATA MINJ,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=419,Pathalgaon,BSP,0,Not Given,400000,0,400000,14,ST,JASHPUR,NOTHERN HILLS,,false,false,Female
HIRA LAL SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=652,Baikunthpur,BJSH,0,8th Pass,475000,0,475000,3,GEN,KORIA,NOTHERN HILLS,,false,false,Male
HIRA SINGH MARKAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=198,Pali-Tanakhar,GGP,3,Post Graduate,469218,0,469218,23,ST,KORBA,CHHATTISGARH PLAINS,,false,false,Male
HRIDAY RAM RATHIYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=233,Lailunga,INC,0,Post Graduate,1010000,240000,770000,15,ST,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
INDAL SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=662,Basna,JCGP,0,Literate,466000,11000,455000,40,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
INDAR BHAIYYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=135,Gunderdehi,BSP,0,Graduate,10630000,150000,10480000,61,GEN,BALOD,CHHATTISGARH PLAINS,,false,false,Male
INDAR KAUR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=444,Katghora,SP,0,5th Pass,26500,0,26500,22,GEN,KORBA,CHHATTISGARH PLAINS,,false,false,Female
ISHWAR SINGH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=470,Masturi,CPI,1,8th Pass,250536,0,250536,32,SC,BILASPUR,CHHATTISGARH PLAINS,,false,true,Male
ISHWARI SONI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=761,Durg City,BJSH,0,10th Pass,1260000,0,1260000,64,GEN,DURG,CHHATTISGARH PLAINS,,false,false,Male
J.L.MINJ (ADVOCATE),http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=1025,Sitapur,IND,0,Graduate Professional,444900,0,444900,11,ST,SURGUJA,NOTHERN HILLS,,false,false,Male
JADISH BAIRAGI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=781,Jashpur,IND,0,12th Pass,1600000,0,1600000,12,ST,JASHPUR,NOTHERN HILLS,,false,false,Male
"JAFAR HUSSAIN ""BABA BHAI""",http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=941,Raipur City South,IND,0,Not Given,759125,18000,741125,51,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,false,Male
JAGANNATH NETAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=585,Bhanupratappur,IND,0,Not Given,1628180,720000,908180,80,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,,false,false,Male
JAGANNATH PRASAD DHRUW,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=1028,Takhatpur,RGOP,0,5th Pass,751200,0,751200,28,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
JAGATRAM MAJHI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=747,Dharamjaigarh,IND,0,8th Pass,332000,65000,267000,19,ST,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
JAGDISH BANJARE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=167,Kawardha,CPM,0,Literate,1610000,23000,1587000,72,GEN,KABIRDHAM,CHHATTISGARH PLAINS,,false,false,Male
JAGDISH CHANDRAVANSHI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=536,Pandariya,BSP,0,Graduate,3490000,260000,3230000,71,GEN,KABIRDHAM,CHHATTISGARH PLAINS,,false,false,Male
JAGDISH SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=332,Premnagar,BSP,1,8th Pass,1779000,6800,1772200,4,GEN,SURAJPUR,NOTHERN HILLS,,false,false,Male
JAGDISH SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=911,Pandariya,IND,0,12th Pass,385000,0,385000,71,GEN,KABIRDHAM,CHHATTISGARH PLAINS,,false,false,Male
JAGESWAR RAM BHAGAT,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=153,Jashpur,BJP,0,10th Pass,200000,0,200000,12,ST,JASHPUR,NOTHERN HILLS,,false,false,Male
JAGNANATH LAHRE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=464,Bilha,LJP,0,Post Graduate,1050000,0,1050000,29,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
JAI SINGH BHAIYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=189,Korba,INC,1,12th Pass,25649316,5877000,19772316,21,GEN,KORBA,CHHATTISGARH PLAINS,,true,true,Male
JAINATH KERAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=355,Ambikapur,GGP,1,12th Pass,427100,0,427100,10,GEN,SURGUJA,NOTHERN HILLS,,false,true,Male
JALAL-MOHAMMAD QURESHI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=986,Rajnandgaon,IND,0,10th Pass,70000,0,70000,75,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,,false,false,Male
JANAK LAL THAKUR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=137,Dondi Lohara,CMM,1,8th Pass,1707280,0,1707280,60,ST,BALOD,CHHATTISGARH PLAINS,,false,false,Male
JANSAI CHERWA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=372,Bharatpur-Sonhat,SP,0,Literate,700000,45271,654729,1,ST,KORIA,NOTHERN HILLS,,false,false,Male
JAWAHAR SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=18,Lormi,BJP,0,12th Pass,4545618,371271,4174347,26,GEN,MUNGELI,CHHATTISGARH PLAINS,,false,false,Male
JEEVAN LAL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=697,Bhilai Nagar,IND,1,12th Pass,1267525,320000,947525,65,GEN,DURG,CHHATTISGARH PLAINS,,true,false,Male
JEEVAN LAL SATNAMI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=909,Pamgarh,SJP(R),0,5th Pass,155000,0,155000,38,SC,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,,false,false,Male
JHAMEKESHWAR PAIKRA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=640,Ambikapur,IND,0,Graduate,1571000,0,1571000,10,GEN,SURGUJA,NOTHERN HILLS,,false,false,Male
JHHADU RAM NAG,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=690,Bhanupratappur,IND,0,Not Given,563987,0,563987,80,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,,false,false,Male
JHUMUK LAL YADAV,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=914,Patan,IND,1,Post Graduate,240100,0,240100,62,GEN,DURG,CHHATTISGARH PLAINS,,true,false,Male
JILESHWAR RAM LAKRA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=397,Samri,JD(U),0,10th Pass,378000,0,378000,8,ST,BALRAMPUR,NOTHERN HILLS,,false,false,Male
JIRMILA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=782,Jashpur,CGVP,0,Not Given,660000,0,660000,12,ST,JASHPUR,NOTHERN HILLS,,false,false,Male
JITENDRA THAKUR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=627,Abhanpur,IND,0,10th Pass,29716,0,29716,53,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
JUGLAL SINGH PAIKRA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=867,Lundra,IND,0,12th Pass,975220,0,975220,9,ST,SURGUJA,NOTHERN HILLS,,false,false,Male
JYOTINAND DUBEY,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=194,Katghora,BJP,0,10th Pass,2164490,0,2164490,22,GEN,KORBA,CHHATTISGARH PLAINS,,true,false,Male
K.K. VERMA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=560,Baloda Bazar,SP,0,Graduate,1566800,0,1566800,45,GEN,BALODABAZAR,CHHATTISGARH PLAINS,,false,false,Male
KAILASH CHAND DEVDAS (CHOUHAN),http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=708,Bilaigarh,BJSH,0,Not Given,309999,0,309999,43,SC,BALODABAZAR,CHHATTISGARH PLAINS,,false,false,Male
KALANATH KURREY,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=472,Masturi,LJP,0,Post Graduate,810000,0,810000,32,SC,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
KALESHWAR SINGH MARAVI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=476,Janjgir-Champa,GGP,0,5th Pass,2160000,0,2160000,34,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,,false,false,Male
KAMAL PRASAD CHAUHAN,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=553,Saraipali,LJP,0,Not Given,100000,0,100000,39,SC,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
KAMAL PRASAD PATEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=802,Katghora,IND,0,12th Pass,215000,0,215000,22,GEN,KORBA,CHHATTISGARH PLAINS,,false,false,Male
KAMAL SINGH KORRAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=180,Bhanupratappur,BSP,0,8th Pass,125000,0,125000,80,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,,false,false,Male
KAMESHWAR PAIKRA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=410,Sitapur,SHS,0,12th Pass,1808000,77000,1731000,11,ST,SURGUJA,NOTHERN HILLS,,false,false,Male
KAMISHAN LAL YADAV,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=1030,Takhatpur,RPI(A),0,Not Given,1000000,380000,620000,28,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
KAMLESH SINGH(ALOO BHAIYA),http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=672,Beltara,BJSH,0,Graduate Professional,5502000,0,5502000,31,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
KAMLU RAM KORRAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=604,Kondagaon,CGVP,0,8th Pass,756052,0,756052,83,ST,KONDAGAON,BASTAR PLATEAU,,false,false,Male
KAMRED POKHAN SINGH THAKUR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=624,Abhanpur,IND,0,8th Pass,514000,0,514000,53,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
KANAK DAS MAHANT,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=830,Korba,IND,0,Not Given,210000,0,210000,21,GEN,KORBA,CHHATTISGARH PLAINS,,false,false,Male
KANHAIYA SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=115,Dhamtari,BSP,0,12th Pass,24430000,1915000,22515000,58,GEN,DHAMTARI,CHHATTISGARH PLAINS,,true,false,Male
KANSHRAJ MARKAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=386,Pratappur,JD(U),0,Illiterate,150000,0,150000,6,ST,SURAJPUR,NOTHERN HILLS,,false,false,Male
KARAMCHAND,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=777,Janjgir-Champa,IND,0,12th Pass,50000,0,50000,34,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,,false,false,Male
KAWAL SINGH GAYAKWAD,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=598,Durg-Rural,IND,0,Not Given,9800000,0,9800000,63,GEN,DURG,CHHATTISGARH PLAINS,,false,false,Male
KAWAL SINGH GAYAKWAD,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=597,Durg City,IND,0,Not Given,0,0,0,64,GEN,DURG,CHHATTISGARH PLAINS,,false,false,Male
KEDARNATH KASHYAP,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=229,Narayanpur,BJP,0,Post Graduate,4462580,1037880,3424700,84,ST,KONDAGAON,BASTAR PLATEAU,,false,false,Male
KEJURAM ANWADE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=815,Khallari,IND,0,Literate,175000,28961,146039,41,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
KEWAL RAM VERMA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=498,Durg City,GGP,1,Graduate,1206000,0,1206000,64,GEN,DURG,CHHATTISGARH PLAINS,,false,false,Male
KHEDU BHARTI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=859,Kurud,IND,0,Not Given,155464,49528,105936,57,GEN,DHAMTARI,CHHATTISGARH PLAINS,,true,false,Male
KHEDURAM SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=305,Dongargaon,BJP,0,12th Pass,5421000,285239,5135761,76,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,,false,false,Male
"KHILAVAN NETAM ""RAKHI""",http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=680,Beltara,RGOP,0,Literate,20000,0,20000,31,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
KHUJAB KUMAR (BHORING),http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=873,Mahasamund,IND,0,12th Pass,0,0,0,42,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
KHUSHIRAM SURYAVANSI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=880,Manendragarh,IND,0,12th Pass,50000,0,50000,2,GEN,KORIA,NOTHERN HILLS,,false,false,Male
KINNER PURNIMA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=711,Bilaspur,KKJHS,0,Literate,18326,0,18326,30,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Female
KISHUN SINGH DHRUV,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=549,Rajim,GGP,0,Not Given,0,0,0,54,GEN,GARIABAND,CHHATTISGARH PLAINS,,false,false,Male
KOMAL JANGHEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=313,Khairagarh,BJP,0,Post Graduate,4782005,855636,3926369,73,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,,true,false,Male
KRANTI KUMAR PANDEY,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=677,Beltara,IND,0,Not Given,0,0,0,31,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
KRIPADANI TOPPO,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=642,Ambikapur,IND,0,12th Pass,50000,70000,-20000,10,GEN,SURGUJA,NOTHERN HILLS,,false,false,Female
KRISHNA KUMAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=637,Akaltara,IND,0,Graduate Professional,5000,0,5000,33,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,,false,false,Male
KRISHNA KUMAR KANDE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=824,Khujji,RPI(A),0,Post Graduate,238000,0,238000,77,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,,false,false,Male
KRISHNA RAM SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=118,Sanjari Balod,BSP,0,10th Pass,3610000,0,3610000,59,GEN,BALOD,CHHATTISGARH PLAINS,,false,false,Male
KU. KAMDA JOLHE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=243,Sarangarh,BSP,1,Graduate,1437500,500000,937500,17,SC,RAIGARH,CHHATTISGARH PLAINS,,true,true,Female
KULDEEP SINGH JUNEJA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=273,Raipur City North,INC,0,10th Pass,12435786,326706,12109080,50,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,false,Male
KULDEEP SINGH PORTE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=418,Kunkuri,GGP,0,Graduate,650000,0,650000,13,ST,JASHPUR,NOTHERN HILLS,,false,false,Male
KUMARDAS MAHANT,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=738,Chandrapur,IND,0,Not Given,630000,0,630000,36,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,,false,false,Male
KUMKUM BHATNAGAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=404,Ambikapur,BSP,0,Graduate,431045,0,431045,10,GEN,SURGUJA,NOTHERN HILLS,,false,false,Female
KUNJBAI SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=766,Durg-Rural,IND,1,5th Pass,15190,0,15190,63,GEN,DURG,CHHATTISGARH PLAINS,,false,false,Female
KUNTI KASHYAP,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=82,Bastar,BSP,0,10th Pass,100000,0,100000,85,ST,BASTAR (JAGDALPUR),BASTAR PLATEAU,,false,false,Female
KUSHAL PRASAD SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=722,Bilha,BBP,0,8th Pass,320000,0,320000,29,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
L. M. BABA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=125,Vaishali Nagar,IND,0,Post Graduate,140000,0,140000,66,GEN,DURG,CHHATTISGARH PLAINS,,false,false,Male
LABHCHAND BAPHNA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=46,Saja,BJP,0,Post Graduate,5016000,400000,4616000,68,GEN,DURG,CHHATTISGARH PLAINS,,true,false,Male
LAHRA BAI PATEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=460,Takhatpur,GGP,0,Illiterate,0,0,0,28,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Female
LAKHAN,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=523,Khallari,GGP,0,8th Pass,203000,0,203000,41,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
LAKHESHWAR BAGHEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=6,Bastar,INC,0,12th Pass,16831600,221870,16609730,85,ST,BASTAR (JAGDALPUR),BASTAR PLATEAU,,true,false,Male
LAKHMA KAWASI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=33,Konta,INC,1,Literate,3891356,1427000,2464356,90,ST,SUKUMA,BASTAR PLATEAU,,false,true,Male
