candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks,party_eci
Phundelal Singh Marko,http://myneta.info/mp2013/candidate.php?candidate_id=773,PUSPRAJGARH,INC,0,Post Graduate,8910127,98325,8811802,88,ST,ANUPPUR,NOTHERN HILLS ZONE OF CHHATTISGARH,false,false,false,Male,,,,,,,Indian National Congress
Piyush Singh Billonia,http://myneta.info/mp2013/candidate.php?candidate_id=1019,SANWER,Bahujan Sangharshh Dal,0,12th Pass,187000,30000,157000,211,SC,INDORE,MALWA PLATEAU,false,false,false,Female,,,,,,,Bahujan Sangharshh Dal
Poonam Singh Bharve,http://myneta.info/mp2013/candidate.php?candidate_id=1509,GADARWARA,GGP,2,12th Pass,1456000,0,1456000,121,GEN,NARSINGHPUR,CENTRAL NARMADA VALLEY,false,true,true,Male,,,,,,,Gondvana Gantantra Party
Prabhajeet Singh,http://myneta.info/mp2013/candidate.php?candidate_id=1321,MAUGANJ,IND,0,Graduate,9021582,0,9021582,71,GEN,REWA,KYMORE PLEATEAU AND SATPURA HILLS,true,true,false,Male,,,,,,,Independent
Prabhash,http://myneta.info/mp2013/candidate.php?candidate_id=2570,MEHGAON,IND,0,Graduate,211000,0,211000,12,GEN,BHIND,GIRD ZONE,false,true,false,Male,,,,,,,Independent
Prabhat Pandey,http://myneta.info/mp2013/candidate.php?candidate_id=279,BAHORIBAND,BJP,0,12th Pass,19951382,831050,19120332,94,GEN,KATNI,NOTHERN HILLS ZONE OF CHHATTISGARH,true,true,false,Male,,,,,,,Bharatiya Janata Party
Prabhu Mastker,http://myneta.info/mp2013/candidate.php?candidate_id=1529,AMLA,BSP,4,10th Pass,1275852,700000,575852,130,SC,BETUL,SATPURA PLATEAU,true,true,true,Male,,,,,,,Bahujan Samaj Party
Prabhu Nath,http://myneta.info/mp2013/candidate.php?candidate_id=1334,MANGAWAN,IND,0,Doctorate,157991,0,157991,73,SC,REWA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Independent
Prabhulal,http://myneta.info/mp2013/candidate.php?candidate_id=2013,DHAR,IND,1,12th Pass,2274600,0,2274600,201,GEN,DHAR,MALWA PLATEAU,false,false,true,Male,,,,,,,Independent
Prabhulal Akhand,http://myneta.info/mp2013/candidate.php?candidate_id=1080,INDORE - 5,IND,0,Graduate Professional,600066,0,600066,208,GEN,INDORE,MALWA PLATEAU,false,false,false,Male,,,,,,,Independent
Prabhulal Ninama,http://myneta.info/mp2013/candidate.php?candidate_id=1855,SAILANA,Bahujan Sangharshh Dal,0,Post Graduate,787000,312000,475000,221,ST,RATLAM,MALWA PLATEAU,false,false,false,Male,,,,,,,Bahujan Sangharshh Dal
Pradeep,http://myneta.info/mp2013/candidate.php?candidate_id=977,LAHAR,IND,0,Graduate Professional,66000,0,66000,11,GEN,BHIND,GIRD ZONE,false,false,false,Male,,,,,,,Independent
Pradeep,http://myneta.info/mp2013/candidate.php?candidate_id=545,JABALPUR NORTH,BSP,5,Graduate,787500,423000,364500,98,GEN,JABALPUR,KYMORE PLEATEAU AND SATPURA HILLS,true,true,true,Male,,,,,,,Bahujan Samaj Party
Pradeep Agarwal,http://myneta.info/mp2013/candidate.php?candidate_id=604,SEWDA,BJP,0,Graduate,19739207,1859983,17879224,20,GEN,DATIA,BUNDELKHAND ZONE,true,true,false,Male,,,,,,,Bharatiya Janata Party
Pradeep Amritlal Jaiswal,http://myneta.info/mp2013/candidate.php?candidate_id=868,WARASEONI,INC,1,Others,29877112,2999718,26877394,112,GEN,BALAGHAT,CHHATTISGARH PLAINS,true,true,true,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=868&id2=33,29877112,18123809,11753303,65%,,Indian National Congress
Pradeep Chaudhary,http://myneta.info/mp2013/candidate.php?candidate_id=1367,VIDISHA,BSP,0,Graduate,547500,0,547500,144,GEN,VIDISHA,VINDHYAN PLEATEAU,false,true,false,Male,,,,,,,Bahujan Samaj Party
Pradeep Lariya,http://myneta.info/mp2013/candidate.php?candidate_id=695,NARYAWALI,BJP,0,Others,7176882,1065122,6111760,40,SC,SAGAR,VINDHYAN PLEATEAU,true,true,false,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=695&id2=343,7176882,638732,6538150,1024%,,Bharatiya Janata Party
Pradeep Pandey,http://myneta.info/mp2013/candidate.php?candidate_id=1297,SIRMOUR,JD(S),0,Graduate,268000,0,268000,68,GEN,REWA,KYMORE PLEATEAU AND SATPURA HILLS,false,true,false,Male,,,,,,,Janata Dal (Secular)
Pradeep R.B.,http://myneta.info/mp2013/candidate.php?candidate_id=17,GUNA,SUCI(C),0,Post Graduate,95224,0,95224,29,SC,GUNA,GIRD ZONE,false,false,false,Male,,,,,,,Socialist Unity Centre of India (Communist)
Pradeep Singh,http://myneta.info/mp2013/candidate.php?candidate_id=2520,ATER,IND,0,Graduate,788000,240000,548000,9,GEN,BHIND,GIRD ZONE,false,true,false,Male,,,,,,,Independent
Pradeep Singh Gaur,http://myneta.info/mp2013/candidate.php?candidate_id=1699,CHACHODA,IND,0,10th Pass,325116,0,325116,30,GEN,GUNA,GIRD ZONE,false,false,false,Male,,,,,,,Independent
Pradeep Yadav,http://myneta.info/mp2013/candidate.php?candidate_id=1101,INDORE - 1,INC,0,8th Pass,234965653,0,234965653,204,GEN,INDORE,MALWA PLATEAU,true,true,false,Male,,,,,,,Indian National Congress
Pradhuman Singh Tomar,http://myneta.info/mp2013/candidate.php?candidate_id=599,GWALIOR,INC,2,12th Pass,6418484,934173,5484311,15,GEN,GWALIOR,GIRD ZONE,true,true,true,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=599&id2=153,6418484,1502823,4915661,327%,,Indian National Congress
Pragilal,http://myneta.info/mp2013/candidate.php?candidate_id=194,KARERA,BSP,0,5th Pass,955000,0,955000,23,SC,SHIVPURI,GIRD ZONE,false,false,false,Male,,,,,,,Bahujan Samaj Party
Prahalad,http://myneta.info/mp2013/candidate.php?candidate_id=1819,CHHATARPUR,BSP,0,8th Pass,6650000,3988000,2662000,51,GEN,CHHATARPUR,BUNDELKHAND ZONE,true,true,false,Male,,,,,,,Bahujan Samaj Party
Prahalad Das,http://myneta.info/mp2013/candidate.php?candidate_id=2050,DEOTALAB,Rashtriya Parivartan Dal,0,12th Pass,75000,480000,-405000,72,GEN,REWA,KYMORE PLEATEAU AND SATPURA HILLS,false,true,false,Male,,,,,,,Rashtriya Parivartan Dal
Prahalad Prajapati,http://myneta.info/mp2013/candidate.php?candidate_id=1897,GUNNAOR,LJP,0,12th Pass,1724535,0,1724535,59,SC,PANNA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Lok Janshakti Party
Prahlad Bharti,http://myneta.info/mp2013/candidate.php?candidate_id=825,POHARI,BJP,0,Post Graduate,7565621,0,7565621,24,GEN,SHIVPURI,GIRD ZONE,true,true,false,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=825&id2=401,7565621,4432235,3133386,71%,Age Difference=10 PAN was missing last time,Bharatiya Janata Party
Prahlad Sing Kushre,http://myneta.info/mp2013/candidate.php?candidate_id=1527,PANDHURNA,GGP,0,12th Pass,101282,102360,-1078,128,ST,CHHINDWARA,SATPURA PLATEAU,false,true,false,Male,,,,,,,Gondvana Gantantra Party
Prakash,http://myneta.info/mp2013/candidate.php?candidate_id=1162,PETLAWAD,SP,0,8th Pass,97000,0,97000,195,ST,JHABUA,JHABUA HILLS,false,false,false,Male,,,,,,,Samajwadi Party
Prakash,http://myneta.info/mp2013/candidate.php?candidate_id=1991,DEPALPUR,IND,0,Post Graduate,26000,0,26000,203,GEN,INDORE,MALWA PLATEAU,true,true,false,Male,,,,,,,Independent
Prakash Kumre,http://myneta.info/mp2013/candidate.php?candidate_id=2404,JUNNARDEO,GGP,0,12th Pass,689000,50000,639000,122,ST,CHHINDWARA,SATPURA PLATEAU,false,true,false,Male,,,,,,,Gondvana Gantantra Party
Prakash Manik,http://myneta.info/mp2013/candidate.php?candidate_id=2078,SIDHI,LJP,0,12th Pass,1050000,0,1050000,77,GEN,SIDHI,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Lok Janshakti Party
Prakash Parmar,http://myneta.info/mp2013/candidate.php?candidate_id=1020,SANWER,BSP,0,Graduate,600000,0,600000,211,SC,INDORE,MALWA PLATEAU,true,true,false,Male,,,,,,,Bahujan Samaj Party
Pramila Singh Tekam,http://myneta.info/mp2013/candidate.php?candidate_id=705,JAISINGHNAGAR,BJP,0,Post Graduate,15547193,4306331,11240862,84,ST,SHAHDOL,NOTHERN HILLS ZONE OF CHHATTISGARH,true,true,false,Female,,,,,,,Bharatiya Janata Party
Pramod  Mishra (Rajan),http://myneta.info/mp2013/candidate.php?candidate_id=2199,BHOPAL MADHYA,IND,0,Graduate,406554,1500000,-1093446,153,GEN,BHOPAL,VINDHYAN PLEATEAU,true,true,false,Male,,,,,,,Independent
Pramod Kumar,http://myneta.info/mp2013/candidate.php?candidate_id=2054,GOTEGAON,IND,0,10th Pass,11000,0,11000,118,SC,NARSINGHPUR,CENTRAL NARMADA VALLEY,false,true,false,Male,,,,,,,Independent
Pramod Yadav,http://myneta.info/mp2013/candidate.php?candidate_id=645,TIKAMGARH,CPI,0,Graduate,202000,0,202000,43,GEN,TIKAMGARH,BUNDELKHAND ZONE,false,false,false,Male,,,,,,,Communist Party of India
Pran Singh Ahirwar,http://myneta.info/mp2013/candidate.php?candidate_id=178,KURWAI,Bahujan Sangharshh Dal,0,Post Graduate,180000,0,180000,146,SC,VIDISHA,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Bahujan Sangharshh Dal
Prashant Sharma,http://myneta.info/mp2013/candidate.php?candidate_id=1515,CHURAI,GGP,0,Post Graduate,13986846,0,13986846,124,GEN,CHHINDWARA,SATPURA PLATEAU,false,true,false,Male,,,,,,,Gondvana Gantantra Party
Pratap,http://myneta.info/mp2013/candidate.php?candidate_id=93,SARANGPUR,BSP,0,Post Graduate,360000,100000,260000,164,SC,RAJGARH,MALWA PLATEAU,false,true,false,Male,,,,,,,Bahujan Samaj Party
Pratap Grevval,http://myneta.info/mp2013/candidate.php?candidate_id=1067,SARDARPUR,INC,2,Graduate Professional,5858950,0,5858950,196,ST,DHAR,MALWA PLATEAU,true,true,true,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=1067&id2=125,5858950,2291503,3567447,156%,PAN was missing last time,Indian National Congress
Pratap Singh,http://myneta.info/mp2013/candidate.php?candidate_id=734,JABERA,INC,0,10th Pass,14968926,600000,14368926,56,GEN,DAMOH,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Indian National Congress
Pratibha Singh,http://myneta.info/mp2013/candidate.php?candidate_id=849,BARGI,BJP,0,Post Graduate,33553630,0,33553630,96,GEN,JABALPUR,KYMORE PLEATEAU AND SATPURA HILLS,true,true,false,Female,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=849&id2=195,33553630,7103292,26450338,372%,Age Difference=13,Bharatiya Janata Party
Praveen Upadhyay,http://myneta.info/mp2013/candidate.php?candidate_id=2245,JABALPUR WEST,IND,0,Graduate,145000,0,145000,100,GEN,JABALPUR,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Independent
Pravin Kumar Chaturvedi,http://myneta.info/mp2013/candidate.php?candidate_id=2081,SIDHI,NPP,0,12th Pass,12700,0,12700,77,GEN,SIDHI,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,National People's Party
Preetam Singh,http://myneta.info/mp2013/candidate.php?candidate_id=1339,SIRONG,IND,0,Literate,225000,0,225000,147,GEN,VIDISHA,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Independent
Preetam Singh,http://myneta.info/mp2013/candidate.php?candidate_id=2750,REHLI,IND,0,5th Pass,115431,0,115431,39,GEN,SAGAR,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Independent
Prem Bariya,http://myneta.info/mp2013/candidate.php?candidate_id=2263,JHABUA,IND,0,5th Pass,2085000,200000,1885000,193,ST,JHABUA,JHABUA HILLS,false,false,false,Male,,,,,,,Independent
Prem Sagar Gupta,http://myneta.info/mp2013/candidate.php?candidate_id=1390,SINGAROULI,Bhartiya Shakti Chetna Party,0,5th Pass,990000,0,990000,80,GEN,SINGRAULI,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Bhartiya Shakti Chetna Party
Prem Shankar Parihar(Mirdha Khengar),http://myneta.info/mp2013/candidate.php?candidate_id=1009,GOHAD,IND,0,12th Pass,2523453,0,2523453,13,SC,BHIND,GIRD ZONE,true,true,false,Male,,,,,,,Independent
Prem Singh,http://myneta.info/mp2013/candidate.php?candidate_id=148,BARWANI,BJP,0,Literate,46508184,0,46508184,190,ST,BARWANI,NIMAR VALLEY,false,false,false,Male,,,,,,,Bharatiya Janata Party
Prem Singh,http://myneta.info/mp2013/candidate.php?candidate_id=1286,BUDHNI,IND,0,5th Pass,311350,0,311350,156,GEN,SEHORE,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Independent
Prem Singh,http://myneta.info/mp2013/candidate.php?candidate_id=743,CHITRAKOOT,INC,0,5th Pass,11635716,0,11635716,61,GEN,SATNA,KYMORE PLEATEAU AND SATPURA HILLS,false,true,false,Male,,,,,,,Indian National Congress
Prem Singh Gurjar,http://myneta.info/mp2013/candidate.php?candidate_id=395,RAU,BSP,0,8th Pass,12475000,72000,12403000,210,GEN,INDORE,MALWA PLATEAU,false,true,false,Male,,,,,,,Bahujan Samaj Party
Prem Singh Kushwah,http://myneta.info/mp2013/candidate.php?candidate_id=186,GWALIOR RURAL,Rashtriya Samanta Dal,0,10th Pass,2391000,0,2391000,14,GEN,GWALIOR,GIRD ZONE,true,true,false,Male,,,,,,,Rashtriya Samanta Dal
Premchand Taank,http://myneta.info/mp2013/candidate.php?candidate_id=1072,DR.AMBEDHKAR NAGAR - MHOW,BSP,0,Post Graduate,1109000,0,1109000,209,GEN,INDORE,MALWA PLATEAU,false,false,false,Male,,,,,,,Bahujan Samaj Party
Premchandra Nagraj,http://myneta.info/mp2013/candidate.php?candidate_id=1191,BURHANPUR,IND,0,Post Graduate,2789506,0,2789506,180,GEN,BURHANPUR,NIMAR VALLEY,true,true,false,Male,,,,,,,Independent
Premkumar,http://myneta.info/mp2013/candidate.php?candidate_id=1588,GWALIOR,IND,0,10th Pass,92250,0,92250,15,GEN,GWALIOR,GIRD ZONE,false,true,false,Male,,,,,,,Independent
Premnarayan,http://myneta.info/mp2013/candidate.php?candidate_id=1285,BUDHNI,IND,0,5th Pass,2479860,300000,2179860,156,GEN,SEHORE,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Independent
Premnarayan,http://myneta.info/mp2013/candidate.php?candidate_id=1266,KHILCHIPUR,SP,0,8th Pass,301000,0,301000,163,GEN,RAJGARH,MALWA PLATEAU,false,false,false,Male,,,,,,,Samajwadi Party
Premnarayan Mahor,http://myneta.info/mp2013/candidate.php?candidate_id=597,GOHAD,CPI(M),3,Post Graduate,2026702,0,2026702,13,SC,BHIND,GIRD ZONE,false,true,false,Male,,,,,,,Communist Party of India (Marxist)
Premsingh Sisodiya,http://myneta.info/mp2013/candidate.php?candidate_id=2289,KALAPIPAL,IND,0,Graduate,4075106,241000,3834106,169,GEN,SHAJAPUR,MALWA PLATEAU,true,true,false,Male,,,,,,,Independent
Prince Yohan,http://myneta.info/mp2013/candidate.php?candidate_id=2464,INDORE - 2,NCP,3,Graduate,343053,181000,162053,205,GEN,INDORE,MALWA PLATEAU,false,true,false,Male,,,,,,,Nationalist Congress Party
Pritam Lodhi,http://myneta.info/mp2013/candidate.php?candidate_id=668,PICHHORE,BJP,0,10th Pass,3301000,0,3301000,26,GEN,SHIVPURI,GIRD ZONE,false,false,false,Male,,,,,,,Bharatiya Janata Party
Priya,http://myneta.info/mp2013/candidate.php?candidate_id=2571,MEHGAON,IND,0,Graduate,1100,0,1100,12,GEN,BHIND,GIRD ZONE,false,false,false,Female,,,,,,,Independent
Priyavrat Singh,http://myneta.info/mp2013/candidate.php?candidate_id=90,KHILCHIPUR,INC,0,12th Pass,83725194,1649057,82076137,163,GEN,RAJGARH,MALWA PLATEAU,true,true,false,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=90&id2=303,83725194,22216787,61508407,277%,,Indian National Congress
Prof. B.S. Malviya,http://myneta.info/mp2013/candidate.php?candidate_id=2160,SONKATCH,Prajatantrik Samadhan Party,0,Post Graduate,1776689,573073,1203616,170,SC,DEWAS,MALWA PLATEAU,true,true,false,Male,,,,,,,Prajatantrik Samadhan Party
Pt Narendra Sharma Nateran,http://myneta.info/mp2013/candidate.php?candidate_id=349,SHAMSHABAD,IND,0,Graduate,11500,80000,-68500,148,GEN,VIDISHA,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Independent
Pt. Babulal Malviya,http://myneta.info/mp2013/candidate.php?candidate_id=2193,BHOPAL DAKSHINA-PASCHIM,RSP,0,Not Given,0,0,0,152,GEN,BHOPAL,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Revolutionary Socialist Party
Pt. Ramesh Dubey,http://myneta.info/mp2013/candidate.php?candidate_id=789,CHURAI,BJP,0,12th Pass,85105994,840125,84265869,124,GEN,CHHINDWARA,SATPURA PLATEAU,true,true,false,Male,,,,,,,Bharatiya Janata Party
Pt. Vijay Upadhyay,http://myneta.info/mp2013/candidate.php?candidate_id=2493,BUDHNI,IND,0,12th Pass,61000,0,61000,156,GEN,SEHORE,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Independent
Puja Gupta,http://myneta.info/mp2013/candidate.php?candidate_id=1438,JABALPUR CANTT,IND,0,12th Pass,425000,0,425000,99,GEN,JABALPUR,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Female,,,,,,,Independent
Purshottam Kushwaha,http://myneta.info/mp2013/candidate.php?candidate_id=1114,REHLI,IND,0,Graduate Professional,610000,0,610000,39,GEN,SAGAR,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Independent
Pursottam Singh,http://myneta.info/mp2013/candidate.php?candidate_id=2269,UDAIPURA,Gondwana Mukti Sena,0,5th Pass,1505495,92000,1413495,140,GEN,RAISEN,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Gondwana Mukti Sena
Purushottam,http://myneta.info/mp2013/candidate.php?candidate_id=2539,GOHAD,IND,0,Graduate,3023035,0,3023035,13,SC,BHIND,GIRD ZONE,false,false,false,Male,,,,,,,Independent
Purushottam Meghwal,http://myneta.info/mp2013/candidate.php?candidate_id=123,NEEMUCH,IND,1,Post Graduate,6273581,2307000,3966581,229,GEN,NEEMUCH,MALWA PLATEAU,true,true,false,Male,,,,,,,Independent
Pushpa,http://myneta.info/mp2013/candidate.php?candidate_id=1834,ALOTE,IND,0,Not Given,150707,0,150707,223,SC,RATLAM,MALWA PLATEAU,false,false,false,Female,,,,,,,Independent
Pushpa Ben,http://myneta.info/mp2013/candidate.php?candidate_id=2241,JABALPUR WEST,SP,1,Literate,114116,0,114116,100,GEN,JABALPUR,KYMORE PLEATEAU AND SATPURA HILLS,false,true,true,Female,,,,,,,Samajwadi Party
Pushpendra,http://myneta.info/mp2013/candidate.php?candidate_id=1972,NAGOD,Apna Dal,0,Graduate Professional,153000,600000,-447000,64,GEN,SATNA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Apna Dal
Pushpendra Singh Gaharwar,http://myneta.info/mp2013/candidate.php?candidate_id=1408,KOTAMA,GGP,6,Post Graduate,15401870,8025000,7376870,86,GEN,ANUPPUR,NOTHERN HILLS ZONE OF CHHATTISGARH,true,true,false,Male,,,,,,,Gondvana Gantantra Party
Pushpraj Bagari,http://myneta.info/mp2013/candidate.php?candidate_id=833,RAIGAON,BJP,0,Post Graduate,27700762,317805,27382957,62,SC,SATNA,KYMORE PLEATEAU AND SATPURA HILLS,true,true,false,Male,,,,,,,Bharatiya Janata Party
Puspendra Singh Hajari,http://myneta.info/mp2013/candidate.php?candidate_id=732,PATHARIYA,INC,1,10th Pass,78538711,156995,78381716,54,GEN,DAMOH,VINDHYAN PLEATEAU,false,true,false,Male,,,,,,,Indian National Congress
Puspraj Singh Shyam,http://myneta.info/mp2013/candidate.php?candidate_id=2707,DHOUHANI,IND,0,Graduate,141000,0,141000,82,ST,SIDHI,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Independent
Pyare Lal Baiga,http://myneta.info/mp2013/candidate.php?candidate_id=534,BANDHAVGARH,INC,0,10th Pass,2368116,55350,2312766,89,ST,UMARIA,NOTHERN HILLS ZONE OF CHHATTISGARH,false,true,false,Male,,,,,,,Indian National Congress
Pyare Lal Mande,http://myneta.info/mp2013/candidate.php?candidate_id=2228,SHAHPURA,Bhartiya Shakti Chetna Party,0,8th Pass,298300,0,298300,103,ST,DINDORI,NOTHERN HILLS ZONE OF CHHATTISGARH,false,false,false,Male,,,,,,,Bhartiya Shakti Chetna Party
R K Markam,http://myneta.info/mp2013/candidate.php?candidate_id=2355,CHHINDWARA,IND,0,10th Pass,2447000,0,2447000,126,GEN,CHHINDWARA,SATPURA PLATEAU,false,true,false,Male,,,,,,,Independent
Rabi Kumar Gupta,http://myneta.info/mp2013/candidate.php?candidate_id=442,CHITRAKOOT,IND,0,10th Pass,122000,0,122000,61,GEN,SATNA,KYMORE PLEATEAU AND SATPURA HILLS,true,true,false,Male,,,,,,,Independent
Rachna Agrawal,http://myneta.info/mp2013/candidate.php?candidate_id=13,GWALIOR,SUCI(C),0,Post Graduate,279000,0,279000,15,GEN,GWALIOR,GIRD ZONE,false,false,false,Female,,,,,,,Socialist Unity Centre of India (Communist)
Radha,http://myneta.info/mp2013/candidate.php?candidate_id=2498,JAISINGHNAGAR,NCP,0,Literate,77600,25000,52600,84,ST,SHAHDOL,NOTHERN HILLS ZONE OF CHHATTISGARH,false,false,false,Male,,,,,,,Nationalist Congress Party
Radha  Bai,http://myneta.info/mp2013/candidate.php?candidate_id=1899,GUNNAOR,GGP,0,12th Pass,485000,0,485000,59,SC,PANNA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Female,,,,,,,Gondvana Gantantra Party
Radhelal,http://myneta.info/mp2013/candidate.php?candidate_id=605,SEWDA,BSP,0,12th Pass,6795500,50000,6745500,20,GEN,DATIA,BUNDELKHAND ZONE,false,true,false,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=605&id2=109,6795500,280000,6515500,2327%,Age Difference=9 PAN was missing last time,Bahujan Samaj Party
Radheshyam Batty,http://myneta.info/mp2013/candidate.php?candidate_id=2383,CHURAI,IND,0,Graduate,456452,0,456452,124,GEN,CHHINDWARA,SATPURA PLATEAU,false,false,false,Male,,,,,,,Independent
Radheshyam Commandar,http://myneta.info/mp2013/candidate.php?candidate_id=447,MANASA,BSP,0,12th Pass,415000,0,415000,228,GEN,NEEMUCH,MALWA PLATEAU,false,false,false,Male,,,,,,,Bahujan Samaj Party
Radheshyam Dhakad,http://myneta.info/mp2013/candidate.php?candidate_id=2595,RAGHOGADH,IND,0,8th Pass,198594,0,198594,31,GEN,GUNA,GIRD ZONE,false,false,false,Male,,,,,,,Independent
Radheshyam Dhakad,http://myneta.info/mp2013/candidate.php?candidate_id=2596,RAGHOGADH,IND,0,5th Pass,2311065,0,2311065,31,GEN,GUNA,GIRD ZONE,false,true,false,Male,,,,,,,Independent
Radheshyam Nanalal Patidar,http://myneta.info/mp2013/candidate.php?candidate_id=810,SUWARSA,BJP,0,Graduate,8890112,667099,8223013,226,GEN,MANDSAUR,MALWA PLATEAU,false,false,false,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=810&id2=253,8890112,4636869,4253243,92%,Age Difference=7,Bharatiya Janata Party
Radheshyam Ninama,http://myneta.info/mp2013/candidate.php?candidate_id=1868,RATLAM RURAL,Bahujan Sangharshh Dal,0,12th Pass,87600,0,87600,219,ST,RATLAM,MALWA PLATEAU,false,false,false,Male,,,,,,,Bahujan Sangharshh Dal
Radheshyam Panwar,http://myneta.info/mp2013/candidate.php?candidate_id=1864,RATLAM CITY,SP,0,12th Pass,13100,0,13100,220,GEN,RATLAM,MALWA PLATEAU,false,false,false,Male,,,,,,,Samajwadi Party
